Q2,Q2_corr,xbj,xbj_corr,z,z_corr,RunGroup,y_RD,error_RD,y_RD_rho,yield_neg,yield_pos,charge_neg,charge_pos,yield_neg_rho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,Residual
4.75,4.14996,0.375,0.389167,0.625,0.622582,280.0,2.50275,0.668923,1.6718,1.04079,1.9322,460.266,270.746,0.217479,0.217479,1.88502,1.63761,3.2468,2.77787,7.398,3.18139,0.377189,0.604349,3.54353,-0.41018174907760147
4.75,4.41542,0.425,0.419833,0.625,0.613776,280.0,3.07268,0.55618,2.46119,2.50803,4.35548,460.266,270.746,0.304144,0.304144,3.57901,3.00786,6.22805,5.42474,6.98564,3.09051,0.402029,0.592252,3.4454,0.48866907061699666
4.75,4.50459,0.425,0.421977,0.575,0.59399,270.0,3.0344,1.62184,2.37622,0.617163,1.07609,141.348,238.035,0.0972599,0.0972599,0.884099,0.834887,1.52778,1.41457,7.0542,3.22695,0.407877,0.575002,3.38377,0.0372988375722919
4.75,4.14787,0.375,0.389011,0.625,0.622337,270.0,4.32246,1.6904,3.65709,1.46982,2.29829,141.348,238.035,0.145569,0.145569,2.19564,1.87856,3.78382,3.41321,7.39898,3.19029,0.374777,0.600004,3.54194,0.9127274574073062
4.75,4.4226,0.425,0.418724,0.625,0.615749,270.0,3.1172,0.9092,2.57723,2.44777,4.23135,141.348,238.035,0.238622,0.238622,3.36734,2.73013,5.86473,5.14665,7.0228,3.09583,0.401966,0.593782,3.47087,0.36502498665824473
4.75,4.01596,0.425,0.428163,0.325,0.340484,220.0,9.99505,4.5373,9.46898,2.4605,3.13185,256.992,210.156,0.0978034,0.0978034,3.9492,3.71153,5.7736,5.63822,6.2482,4.28796,0.412132,0.327556,1.70015,1.0143813700642716
4.75,4.41044,0.475,0.472812,0.325,0.341504,220.0,5.78353,2.16449,5.4037,2.20536,3.18068,256.992,210.156,0.0976342,0.0976342,3.59124,3.08665,5.28211,4.73298,5.8006,3.98335,0.453491,0.327207,1.69549,0.22844186876802677
4.75,4.86318,0.525,0.521924,0.325,0.341852,220.0,6.35898,2.8865,6.1985,1.37248,1.93199,256.992,210.156,0.0315719,0.0315719,1.69532,1.68916,2.50049,2.43515,5.33812,3.67115,0.497647,0.326129,1.69544,0.400847028188285
4.75,4.01212,0.425,0.430672,0.375,0.373533,220.0,6.75419,1.38843,6.294,6.68322,9.26887,256.992,210.156,0.358717,0.358717,11.0426,10.3792,16.5285,15.7908,6.18926,4.07073,0.414381,0.358352,1.85391,1.2017456570398812
4.75,4.31265,0.475,0.475167,0.375,0.374639,220.0,6.35124,1.03463,5.91321,10.8342,15.2556,256.992,210.156,0.55606,0.55606,15.3249,14.0224,23.0278,21.656,5.64845,3.72746,0.454745,0.35799,1.81094,1.3201320254694437
4.75,4.66456,0.525,0.523628,0.375,0.377021,220.0,5.6192,0.931824,5.27746,9.80466,14.2484,256.992,210.156,0.427061,0.427061,12.4236,10.976,18.7109,16.9123,5.12743,3.38301,0.498472,0.358146,1.78778,0.7894691624573732
4.75,5.03183,0.575,0.565771,0.375,0.374081,220.0,9.35258,3.48809,8.96466,3.53344,4.55736,256.992,210.156,0.105472,0.105472,3.64839,3.09186,5.48029,4.73528,4.74422,3.14596,0.53368,0.346954,1.77112,1.290127501128429
4.75,4.0129,0.425,0.431477,0.425,0.420494,220.0,4.61455,0.885467,4.11286,4.5098,6.9195,256.992,210.156,0.381197,0.381197,7.32774,6.88081,11.3239,10.5876,6.17297,3.80487,0.414805,0.403895,2.08448,-0.017404748265733204
4.75,4.2992,0.475,0.476408,0.425,0.422163,220.0,7.15139,1.21617,6.59608,9.32274,12.7538,256.992,210.156,0.522961,0.522961,12.4827,11.4362,19.4198,18.6199,5.61039,3.47317,0.455842,0.403333,2.03035,2.1565748387070047
4.75,4.62537,0.525,0.521056,0.425,0.420619,220.0,6.42099,1.19035,5.94469,7.6466,10.7378,256.992,210.156,0.410504,0.410504,10.4284,9.3649,16.2683,15.0893,5.13384,3.19672,0.495369,0.398255,1.9894,1.6354358139456344
4.75,4.20671,0.475,0.47943,0.475,0.45981,220.0,4.21783,1.36392,3.75535,1.31938,2.07796,256.992,210.156,0.15769,0.15769,2.00929,2.19059,3.21247,3.12484,5.45338,3.21285,0.453177,0.437949,2.15085,0.046056416515077386
4.75,4.4953,0.525,0.5116,0.475,0.45696,220.0,2.62183,1.39618,2.13692,0.454201,0.83042,256.992,210.156,0.05451,0.05451,0.802358,0.754936,1.28576,1.27009,5.17176,3.06592,,,2.13971,-1.0837857359502547
4.75,4.01695,0.425,0.429206,0.425,0.431926,210.0,3.66228,0.81739,3.41207,3.98848,6.55492,303.691,155.463,0.182303,0.182303,7.29898,6.45459,11.3856,10.3379,6.22704,3.77421,0.412943,0.414957,2.1547,-1.0515680251904116
4.75,4.37698,0.475,0.473756,0.425,0.434799,210.0,5.47058,1.36006,4.9983,4.86391,7.119,303.691,155.463,0.283184,0.283184,7.77686,6.49676,12.2589,10.489,5.74517,3.48402,0.453951,0.416421,2.14049,0.7797979381175761
4.75,4.81639,0.525,0.521529,0.425,0.434854,210.0,6.54751,2.30381,6.14712,2.99665,4.18777,303.691,155.463,0.11608,0.11608,4.12052,3.35567,6.54275,5.59926,5.30161,3.22447,0.497358,0.414085,2.13968,0.9595480186613761
4.75,4.01177,0.425,0.4305,0.475,0.47422,210.0,3.80981,0.699819,3.30408,5.2824,8.57717,303.691,155.463,0.539464,0.539464,9.31262,8.4913,14.9713,13.0923,6.19254,3.52287,0.413935,0.455747,2.35684,-0.4144649055056829
4.75,4.30695,0.475,0.474687,0.475,0.473232,210.0,4.42118,0.662464,4.02653,9.55618,14.8444,303.691,155.463,0.547111,0.547111,13.47,11.4418,21.8341,19.4773,5.65115,3.24514,0.45403,0.452343,2.28971,0.5879672255586202
4.75,4.71642,0.525,0.514918,0.475,0.466757,210.0,5.62513,1.70785,5.10398,3.23263,4.69644,303.691,155.463,0.202607,0.202607,4.76626,3.90461,7.75447,6.44183,5.3241,3.09521,0.487428,0.439192,2.27918,0.9304187912508642
4.75,4.01239,0.425,0.430891,0.525,0.522752,210.0,6.13395,1.7492,5.12396,3.55016,5.04309,303.691,155.463,0.434448,0.434448,6.67003,6.00358,11.0662,10.1662,6.18468,3.25157,0.414254,0.502848,2.5968,1.4346778582374426
4.75,4.30706,0.475,0.467955,0.525,0.515874,210.0,3.43698,0.73726,2.95883,3.58704,6.01236,303.691,155.463,0.342698,0.342698,5.71925,4.89065,9.55261,7.95498,5.77899,3.09637,0.444594,0.491347,2.53238,-0.2602542458111502
4.75,4.01652,0.425,0.429894,0.525,0.524727,200.0,3.80702,0.888872,3.3809,5.03075,8.17038,183.22,116.124,0.38163,0.38163,7.9519,6.83562,13.2378,11.4147,6.21156,3.2555,0.413697,0.505155,2.61523,0.22480546113520833
4.75,4.35188,0.475,0.467037,0.525,0.520965,200.0,3.68346,1.09751,3.32113,3.11023,5.1025,183.22,116.124,0.201337,0.201337,5.00553,4.28788,8.39552,7.31253,5.84815,3.10153,0.445713,0.497762,2.58863,0.09277986061818193
4.75,3.97391,0.425,0.423219,0.575,0.563807,200.0,6.94467,3.17105,5.9543,2.09801,2.89024,183.22,116.124,0.20085,0.20085,3.43097,2.88494,5.83197,5.11316,6.30035,3.08423,0.404469,0.541178,2.82483,1.165567311733022
4.75,3.87124,0.425,0.439737,0.325,0.337271,260.0,5.12517,2.74997,4.47617,0.828383,1.23411,287.19,205.234,0.0949066,0.0949066,2.49271,2.36179,3.5911,3.18648,5.81573,4.00626,0.422123,0.323902,1.57984,-0.09759462706157007
4.75,4.1226,0.475,0.474348,0.325,0.339164,260.0,9.9168,3.97605,9.53932,3.24086,4.13147,287.19,205.234,0.0931475,0.0931475,5.07378,4.46308,7.33549,6.56138,5.45227,3.75567,0.453415,0.323941,1.56812,1.1597925752320997
4.75,3.86686,0.425,0.439799,0.375,0.37373,260.0,6.72893,2.68969,6.02733,1.60529,2.22839,287.19,205.234,0.131085,0.131085,4.27615,3.99666,6.34456,6.0303,5.80907,3.8154,0.421966,0.358341,1.74969,0.6191945425415876
4.75,4.09998,0.475,0.477535,0.375,0.373826,260.0,7.04856,1.32455,6.55716,8.23304,11.3018,287.19,205.234,0.419735,0.419735,12.0415,10.8183,17.9036,16.5845,5.3708,3.54358,0.456095,0.35645,1.70907,1.5557643897313307
4.75,4.39738,0.525,0.52332,0.375,0.373825,260.0,5.73353,1.0058,5.4266,8.42649,12.1808,287.19,205.234,0.34002,0.34002,12.2179,10.8768,18.1663,16.2151,4.88851,3.24001,0.496757,0.353609,1.67191,0.8167287857812083
4.75,4.82698,0.575,0.563373,0.375,0.367362,260.0,9.78874,4.43856,9.35341,2.31178,2.95462,287.19,205.234,0.0795237,0.0795237,3.03953,2.66185,4.51656,3.98685,4.62268,3.08957,0.503658,0.274948,1.67553,1.0979488260243435
4.75,3.86802,0.425,0.440403,0.425,0.415368,260.0,2.09437,0.815452,1.65595,0.702047,1.38268,287.19,205.234,0.113283,0.113283,2.03535,2.01601,3.11171,2.6867,5.79843,3.59607,0.422761,0.398467,1.94364,-3.148265778379331
4.75,4.08894,0.475,0.478275,0.425,0.419892,260.0,4.45835,0.805189,3.96188,4.93421,7.64614,287.19,205.234,0.395372,0.395372,7.43082,6.75741,11.446,10.6157,5.34576,3.3148,0.456019,0.399945,1.91259,-0.10989158839378196
4.75,4.38644,0.525,0.517697,0.425,0.416186,260.0,6.03056,1.4868,5.44422,3.70905,5.29173,287.19,205.234,0.256524,0.256524,5.52193,4.9448,8.51634,7.92058,4.96736,3.1099,0.487679,0.390333,1.87786,1.0154823393782924
4.75,4.1141,0.475,0.475592,0.425,0.43076,250.0,4.64224,1.02392,4.2452,4.75748,7.28705,308.574,196.574,0.280278,0.280278,8.4343,7.35853,13.1355,11.743,5.42061,3.30582,0.454054,0.411288,1.98529,0.19205456906750612
4.75,4.49639,0.525,0.518241,0.425,0.427649,250.0,6.07342,2.10807,5.79334,2.63006,3.74553,308.574,196.574,0.081278,0.081278,4.66406,3.86138,7.29988,6.21026,5.06121,3.11251,0.491624,0.405075,1.97616,0.7891244416253959
4.75,3.86601,0.425,0.439746,0.475,0.473749,250.0,2.87796,1.06844,1.86853,1.07963,1.91484,308.574,196.574,0.244163,0.244163,3.6003,3.18115,5.7637,5.1848,5.80903,3.30384,0.421942,0.454076,2.22036,-1.1312193949961056
4.75,4.08855,0.475,0.473031,0.475,0.469516,250.0,3.25115,0.636334,2.93185,4.17231,7.11667,308.574,196.574,0.277415,0.277415,7.93608,6.97427,12.7617,11.1533,5.4386,3.13312,0.450787,0.446933,2.16353,-1.2870099811751905
4.75,3.86185,0.425,0.43879,0.525,0.515711,250.0,5.64618,2.87518,5.26818,0.713009,1.03485,308.574,196.574,0.0393752,0.0393752,1.68678,1.53418,2.7765,2.45109,5.82301,3.09708,0.421202,0.494575,2.42061,0.6845211033096186
4.75,3.86092,0.425,0.438424,0.525,0.517464,240.0,2.99524,1.49222,2.73352,0.808952,1.41639,237.687,168.562,0.0452196,0.0452196,2.75261,2.25375,4.55558,3.61244,5.82885,3.09674,0.420421,0.496253,2.43022,-0.4466732250365054
4.75,4.02587,0.475,0.459698,0.525,0.508492,240.0,0.98829,0.688604,0.482312,0.38259,0.959854,237.687,168.562,0.0952597,0.0952597,1.17469,1.09302,1.94286,1.64468,5.61472,3.04555,,,2.37458,-3.955986543827642
5.5,4.89461,0.425,0.4249,0.325,0.346352,480.0,2.56084,1.10461,2.50058,0.540754,0.996337,403.717,235.704,0.00877393,0.00877393,0.464214,0.423176,0.708081,0.619415,7.50893,5.09464,0.411544,0.335336,2.12639,-2.523962504477291
5.5,4.57574,0.375,0.395063,0.375,0.374451,480.0,2.70395,1.38712,2.59265,0.363087,0.657168,403.717,235.704,0.0123137,0.0123137,0.479445,0.449636,0.738143,0.606599,7.8905,5.1473,0.383867,0.363453,2.3123,-1.7730269229680098
5.5,4.88823,0.425,0.428885,0.375,0.374858,480.0,4.48902,0.722,4.35704,5.14172,7.95191,403.717,235.704,0.124496,0.124496,6.83284,6.38521,10.5772,9.50131,7.39515,4.83415,0.415098,0.362452,2.27813,-0.815533296514006
5.5,5.30575,0.475,0.474579,0.375,0.376812,480.0,5.61012,0.886647,5.40521,6.78392,9.8628,403.717,235.704,0.190327,0.190327,8.56334,7.77604,13.3477,12.1396,6.75953,4.41893,0.457742,0.362945,2.24558,0.7228805046570426
5.5,5.69473,0.525,0.521086,0.375,0.380271,480.0,5.14726,1.04224,4.93503,4.00173,5.95467,403.717,235.704,0.123577,0.123577,4.66605,4.10631,7.30392,6.37578,6.11931,3.98741,0.501104,0.365235,2.21494,0.27352447488306925
5.5,6.07354,0.575,0.568521,0.375,0.384387,480.0,9.00423,4.33252,8.75399,1.33092,1.73003,403.717,235.704,0.0265201,0.0265201,1.31892,1.13997,2.06844,1.8358,5.49423,3.55905,0.544446,0.367022,2.18889,0.9795376808821621
5.5,4.57219,0.375,0.394737,0.425,0.422939,480.0,1.99452,1.06939,1.93377,0.217003,0.434403,403.717,235.704,0.00462354,0.00462354,0.335457,0.366375,0.529107,0.602458,7.89479,4.80204,0.383242,0.410002,2.61295,-2.5199634961866098
5.5,4.88492,0.425,0.429093,0.425,0.423439,480.0,6.16346,1.10182,5.8539,4.59336,6.51702,403.717,235.704,0.180789,0.180789,5.69568,5.40413,9.05029,8.74682,7.38558,4.50791,0.415485,0.409696,2.57151,1.413031489131892
5.5,5.29317,0.475,0.475906,0.425,0.42372,480.0,5.95972,0.883318,5.66139,7.22168,10.3346,403.717,235.704,0.259006,0.259006,9.12424,8.03363,14.606,13.1705,6.71561,4.11288,0.456556,0.404866,2.51399,1.6331022064187806
5.5,5.65217,0.525,0.521955,0.425,0.423915,480.0,5.13256,0.837616,4.87516,5.29499,7.88525,403.717,235.704,0.182184,0.182184,6.38162,5.61137,10.2566,9.3661,6.06188,3.71912,0.501026,0.406303,2.44822,0.81994128795666
5.5,6.06939,0.575,0.570259,0.425,0.423905,480.0,9.33067,3.61467,8.85761,2.0385,2.63048,403.717,235.704,0.0747511,0.0747511,2.40083,2.03616,3.86843,3.34093,5.45847,3.34727,0.544993,0.404281,2.40608,1.368221136585488
5.5,4.88647,0.425,0.432803,0.475,0.457675,480.0,6.93673,2.90578,6.50587,0.887388,1.22281,403.717,235.704,0.0417291,0.0417291,1.25069,1.19593,2.02528,2.02052,7.29047,4.23115,0.41765,0.442919,2.7571,0.921208454670805
5.5,5.241,0.475,0.477639,0.475,0.463943,480.0,5.32723,1.20684,4.90976,2.57557,3.79676,403.717,235.704,0.131744,0.131744,3.57296,3.08686,5.85589,5.37115,6.61803,3.82415,0.459644,0.446759,2.71552,1.0000313539460461
5.5,5.61283,0.525,0.522686,0.475,0.468055,480.0,3.83008,0.777267,3.456,2.64856,4.2936,403.717,235.704,0.168857,0.168857,3.8508,3.30117,6.36898,5.61649,6.01044,3.45798,0.501161,0.448451,2.68072,-0.24003099905970884
5.5,6.02129,0.575,0.566174,0.475,0.467517,480.0,3.55128,1.13171,3.2409,1.01355,1.68164,403.717,235.704,0.0635738,0.0635738,1.35019,1.18289,2.24437,1.90244,5.4969,3.16557,0.538649,0.441454,2.65202,-0.3702517239847032
5.5,4.88712,0.425,0.426612,0.425,0.440045,470.0,4.1438,1.17449,3.96408,1.72852,2.73663,424.513,264.721,0.0493336,0.0493336,1.90694,1.56688,3.06036,2.52357,7.45373,4.43637,0.413125,0.426382,2.68909,-0.25834454422571945
5.5,5.39954,0.475,0.473346,0.425,0.441056,470.0,4.05367,1.27828,3.85572,1.35271,2.15571,424.513,264.721,0.039323,0.039323,1.46847,1.19177,2.38194,2.0517,6.89169,4.10543,0.456829,0.425798,2.68351,-0.2334856111965321
5.5,4.88307,0.425,0.428464,0.475,0.473869,470.0,5.62777,1.06354,5.31289,4.39498,6.38433,424.513,264.721,0.195113,0.195113,5.78713,5.21526,9.46359,8.38654,7.39983,4.1805,0.415086,0.458512,2.88177,1.4291105531032655
5.5,5.28938,0.475,0.474422,0.475,0.475201,470.0,5.26992,0.805065,4.9747,6.34213,9.37669,424.513,264.721,0.258486,0.258486,8.06412,7.12711,13.3236,11.901,6.74537,3.8209,0.457234,0.457919,2.82665,1.558275332623759
5.5,5.68279,0.525,0.521503,0.475,0.477593,470.0,3.21282,0.523516,2.99286,4.19792,7.18732,424.513,264.721,0.177992,0.177992,4.88721,3.97737,8.14649,6.64055,6.09936,3.45134,0.500854,0.45819,2.7761,-1.362586537332106
5.5,6.05256,0.575,0.563585,0.475,0.478096,470.0,1.99267,0.64964,1.85906,0.900105,1.80242,424.513,264.721,0.0333156,0.0333156,1.04324,0.856397,1.75018,1.42201,5.57049,3.15092,0.538033,0.45484,2.73867,-2.892628247832513
5.5,4.88581,0.425,0.429056,0.525,0.523639,470.0,6.02374,1.26495,5.51845,3.66451,5.2297,424.513,264.721,0.196339,0.196339,4.84825,4.03991,8.12882,7.16545,7.38771,3.84345,0.415339,0.506575,3.1825,1.9005025114219676
5.5,5.28717,0.475,0.475322,0.525,0.523348,470.0,5.59481,0.909,5.10385,5.74842,8.36339,424.513,264.721,0.35746,0.35746,7.3943,6.30259,12.5522,10.8076,6.72251,3.52076,0.458931,0.504637,3.10696,2.251001475959712
5.5,5.64676,0.525,0.51998,0.525,0.522008,470.0,4.79091,0.896525,4.34864,3.90437,5.92704,424.513,264.721,0.235008,0.235008,4.72778,3.8854,8.09246,6.81396,6.09716,3.21262,0.498585,0.5,3.02494,1.4365828081308722
5.5,4.88119,0.425,0.430433,0.575,0.564161,470.0,2.30875,0.553444,1.79977,1.36078,2.59459,424.513,264.721,0.184035,0.184035,2.2017,1.93442,3.76752,3.30793,7.34574,3.55802,0.41626,0.545701,3.41524,-1.6706561619346338
5.5,5.25855,0.475,0.4748,0.575,0.567945,470.0,3.79673,0.771094,3.27857,2.801,4.55281,424.513,264.721,0.248279,0.248279,4.31069,3.56722,7.48723,6.23306,6.70251,3.24731,0.456831,0.547239,3.35702,0.8615023788607244
5.5,5.6378,0.525,0.511303,0.575,0.561436,470.0,2.52571,0.854624,2.22369,0.728911,1.34914,424.513,264.721,0.0543384,0.0543384,1.03674,0.907774,1.81288,1.5965,6.27098,3.08566,0.449055,0.501067,3.30351,-0.7267310683743685
5.5,4.57201,0.375,0.393587,0.525,0.528518,460.0,3.47565,1.48272,3.2227,0.311137,0.519691,720.514,439.523,0.0180038,0.0180038,0.223595,0.218306,0.37225,0.351848,7.92859,4.06644,0.382543,0.513864,3.27643,-0.1119178513537582
5.5,4.88736,0.425,0.42652,0.525,0.5329,460.0,2.97409,0.42557,2.73107,2.96144,5.197,720.514,439.523,0.150763,0.150763,2.85301,2.4148,4.81159,4.12795,7.45689,3.8135,0.413166,0.516175,3.25876,-1.3185746227698152
5.5,5.36911,0.475,0.472592,0.525,0.535246,460.0,2.90328,0.444129,2.69911,2.6991,4.77358,720.514,439.523,0.118556,0.118556,2.57431,2.13505,4.40238,3.61507,6.87586,3.519,0.456252,0.516682,3.24444,-1.2083447910011658
5.5,5.794,0.525,0.516589,0.525,0.538539,460.0,1.82083,0.495328,1.73434,0.782973,1.61568,720.514,439.523,0.0214489,0.0214489,0.660944,0.552357,1.14448,0.893166,6.30684,3.22096,0.496767,0.51801,3.22311,-3.092170032308513
5.5,4.57667,0.375,0.394137,0.575,0.573932,460.0,2.65497,0.925664,2.53132,0.365068,0.664716,720.514,439.523,0.0152104,0.0152104,0.29977,0.29794,0.508383,0.434106,7.91962,3.73301,0.382516,0.557265,3.55713,-0.5975795006680205
5.5,4.89029,0.425,0.428768,0.575,0.57394,460.0,4.62595,0.59774,4.17895,4.46606,6.84756,720.514,439.523,0.259978,0.259978,4.59579,3.77945,7.89222,6.98586,7.40135,3.51329,0.415243,0.555552,3.49435,2.4765033846806297
5.5,5.29564,0.475,0.473832,0.575,0.573106,460.0,3.45584,0.361187,3.11822,5.97754,10.0021,720.514,439.523,0.357319,0.357319,6.61974,5.33237,11.5278,9.43066,6.76554,3.23907,0.456642,0.552316,3.41887,1.0220296873684633
5.5,5.68923,0.525,0.511306,0.575,0.564726,460.0,5.56788,1.53856,5.21671,1.2633,1.84034,720.514,439.523,0.049033,0.049033,1.20215,0.963555,2.106,1.77733,6.32102,3.08596,0.461505,0.496995,3.35365,1.5930194608282486
5.5,4.57447,0.375,0.393966,0.625,0.624181,460.0,1.50718,0.628563,1.20526,0.283924,0.623657,720.514,439.523,0.0286085,0.0286085,0.250769,0.198798,0.432606,0.320062,7.92105,3.36875,0.382657,0.605918,3.86853,-1.9831782188702753
5.5,4.87917,0.425,0.427345,0.625,0.622124,460.0,2.22611,0.271128,1.94102,3.12033,6.02195,720.514,439.523,0.230145,0.230145,3.51057,2.93564,6.13519,5.14056,7.42416,3.20117,0.413474,0.602221,3.79227,-1.8070042693103847
5.5,5.26287,0.475,0.464817,0.625,0.611778,460.0,2.96474,0.566529,2.70409,1.51442,2.66033,720.514,439.523,0.0791874,0.0791874,1.66491,1.34183,2.93871,2.39425,6.94227,3.08079,0.442176,0.587118,3.69716,0.3728304398710839
5.5,4.57681,0.375,0.394212,0.675,0.662457,460.0,1.23915,0.80322,1.23915,0.0751548,0.175847,720.514,439.523,0.0,0.0,0.080145,0.0916217,0.139559,0.159911,7.91726,3.09877,0.38269,0.644257,4.10553,-1.4772531548672208
5.5,4.77016,0.425,0.414145,0.675,0.657155,460.0,3.84062,1.48283,3.2534,0.344806,0.558501,720.514,439.523,0.0395235,0.0395235,0.287696,0.258124,0.504874,0.437414,7.63167,3.04823,,,4.0411,0.946174997208463
5.5,4.57635,0.375,0.393692,0.625,0.623555,360.0,3.73649,1.96405,2.88498,0.456133,0.745039,363.341,196.717,0.0788428,0.0788428,0.73947,0.681713,1.27472,1.13895,7.93229,3.3825,0.382294,0.605215,3.86907,0.4973211740849184
5.5,4.88532,0.425,0.425732,0.625,0.625016,360.0,4.0978,0.775016,3.38798,3.91763,6.2231,363.341,196.717,0.408886,0.408886,4.3964,3.56464,7.68418,6.599,7.47473,3.20328,0.412145,0.605344,3.82854,1.812123952547847
5.5,5.35703,0.475,0.465471,0.625,0.616137,360.0,2.78645,0.862024,2.3441,1.15292,2.06637,363.341,196.717,0.10736,0.10736,1.2899,1.07226,2.27956,1.97079,7.03466,3.08751,0.446274,0.593685,3.78456,0.08303341754091836
5.5,4.78052,0.425,0.414152,0.675,0.657263,360.0,2.43196,1.23186,1.50649,0.393332,0.737156,363.341,196.717,0.0912106,0.0912106,0.629731,0.553983,1.10598,1.00049,7.64595,3.0522,,,4.04964,-0.0038413270782635188
5.5,4.98317,0.475,0.473555,0.375,0.391769,550.0,6.55478,2.9221,6.2486,1.55987,2.1793,283.008,171.978,0.0476746,0.0476746,1.50571,1.25308,2.34612,2.03987,6.4231,4.11531,0.45667,0.377124,2.19732,0.5906248214256792
5.5,4.64655,0.425,0.438555,0.425,0.424691,550.0,4.55912,1.64729,4.37595,1.4019,2.15844,283.008,171.978,0.0382511,0.0382511,1.776,1.58508,2.80571,2.61766,6.83302,4.16676,0.423789,0.40953,2.39955,-0.009446746359706257
5.5,4.95421,0.475,0.476835,0.425,0.424232,550.0,4.77416,0.941458,4.57483,5.13553,7.80373,283.008,171.978,0.163059,0.163059,6.74485,6.13838,10.7162,9.69771,6.32112,3.87431,0.459013,0.407762,2.35052,0.2809429514165844
5.5,5.3317,0.525,0.523848,0.425,0.426295,550.0,7.00852,1.57282,6.65338,6.14201,8.44282,283.008,171.978,0.222996,0.222996,7.09668,6.1456,11.3429,10.0501,5.73124,3.51559,0.502606,0.409024,2.31315,1.6465897214254444
5.5,5.68679,0.575,0.567922,0.425,0.426669,550.0,5.29252,1.74486,5.02338,2.46606,3.64177,283.008,171.978,0.086395,0.086395,3.20169,2.68377,5.12921,4.35008,5.20949,3.2003,0.541175,0.403947,2.27665,0.5348510815869358
5.5,4.64195,0.425,0.438431,0.475,0.473562,550.0,4.68908,1.87302,4.15138,1.05464,1.61077,283.008,171.978,0.0863714,0.0863714,1.48877,1.34521,2.42005,2.24255,6.83025,3.86657,0.423719,0.456914,2.67445,0.3189231182858742
5.5,4.9528,0.475,0.477224,0.475,0.472953,550.0,3.59418,0.68011,3.25143,4.13988,6.84322,283.008,171.978,0.273032,0.273032,5.91595,5.23319,9.69794,8.58259,6.31113,3.59654,0.458615,0.45305,2.61853,-0.6438926426210666
5.5,5.31343,0.525,0.524496,0.475,0.47286,550.0,4.10303,0.785711,3.79113,4.74982,7.54218,283.008,171.978,0.244922,0.244922,6.70914,5.81389,11.0719,9.76048,5.70225,3.2674,0.502137,0.452154,2.55546,0.17373185762572635
5.5,5.65401,0.575,0.560671,0.475,0.465273,550.0,7.36684,3.80921,6.86137,1.19697,1.62616,283.008,171.978,0.0527732,0.0527732,1.39002,1.156,2.29367,2.01482,5.31297,3.08722,,,2.50263,0.8847939426306247
5.5,4.92977,0.475,0.480315,0.525,0.511329,550.0,5.02501,1.95002,4.52868,1.16624,1.74694,283.008,171.978,0.0829895,0.0829895,1.78378,1.61398,2.99671,2.7831,6.21959,3.34184,0.461055,0.491673,2.79986,0.7023834629192774
5.5,5.25559,0.525,0.517664,0.525,0.511311,550.0,5.09397,2.11872,4.50289,1.13425,1.69263,283.008,171.978,0.101178,0.101178,1.73531,1.5456,2.93593,2.57075,5.77923,3.1197,0.479965,0.481442,2.76866,0.7023744164388093
5.5,4.64764,0.425,0.438442,0.475,0.482265,540.0,3.84957,1.72782,3.57694,0.767338,1.24202,384.769,171.704,0.048675,0.048675,0.945398,0.899217,1.54826,1.33518,6.83692,3.81742,0.423258,0.465689,2.72715,-0.09050096930323823
5.5,4.97328,0.475,0.474907,0.475,0.48541,540.0,3.28169,0.759139,2.97683,2.49542,4.24386,384.769,171.704,0.136193,0.136193,2.90585,2.3906,4.80564,4.18486,6.38319,3.56406,0.456719,0.467606,2.71125,-0.8332664386961889
5.5,5.43335,0.525,0.521505,0.475,0.4866,540.0,5.27299,1.71146,4.97573,1.88571,2.78754,384.769,171.704,0.0707512,0.0707512,1.98244,1.63306,3.31217,2.78493,5.86851,3.28189,0.500448,0.466525,2.70361,0.8383105661526267
5.5,4.63827,0.425,0.437545,0.525,0.52402,540.0,3.65999,1.20618,3.34533,1.13826,1.87104,384.769,171.704,0.0684417,0.0684417,1.41423,1.25026,2.3717,2.08631,6.84675,3.56947,0.422748,0.505689,2.96388,0.04900498989327724
5.5,4.94828,0.475,0.476483,0.525,0.523768,540.0,4.69062,0.866277,4.32676,4.51123,6.88947,384.769,171.704,0.242483,0.242483,5.54642,4.7931,9.39076,8.24526,6.32233,3.31871,0.458851,0.503687,2.90258,1.3257544026236054
5.5,5.32951,0.525,0.517096,0.525,0.51912,540.0,3.26137,0.740322,2.98369,2.60884,4.44546,384.769,171.704,0.149458,0.149458,3.47332,2.9538,5.91558,4.9098,5.85918,3.11475,0.493803,0.494857,2.85423,-0.3665303867625132
5.5,4.64111,0.425,0.438319,0.575,0.573063,540.0,4.56292,1.78579,4.06219,0.929486,1.43074,384.769,171.704,0.0617501,0.0617501,1.10601,0.943126,1.90172,1.78607,6.83197,3.25772,0.4226,0.553527,3.23805,0.7979114058758243
5.5,4.92197,0.475,0.470901,0.575,0.566989,540.0,2.60116,0.591093,2.27978,2.06719,3.78929,384.769,171.704,0.146411,0.146411,2.78771,2.30347,4.82786,4.14528,6.4146,3.11805,0.45154,0.544205,3.16287,-0.9214589160960474
