Q2,Q2_corr,Q2_corr_err,xbj,xbj_corr,xbj_corr_err,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p_corr,shms_dp_corr
4.75,5.53418,0.0131016,0.575000,0.569819,9.2647e-05,0.375000,0.384271,5.37136e-05,300,3.67375,1.10754,3.52249,0.609057,0.601196,0.0564241,2.27493,3.73517,1.94441,0.167459,3.31956,0.210102,284.343,183.995,0.0168448,0.0198957,0.0599524,0.0425282,0.0816729,0.0599524,2.37491,1.9915,3.66339,3.13395,5.06296,3.28965,0.542671,0.365893,1.98815,-6.38482
4.75,4.45228,0.0099835,0.425000,0.427631,9.78775e-05,0.425000,0.422966,9.96613e-05,300,4.63786,0.629423,4.31685,0.652692,0.639286,0.0253076,8.58068,13.1466,8.36482,0.247314,13.2747,0.340983,284.343,183.995,0.0540123,0.0645095,0.462107,0.279365,0.245541,0.462107,12.0903,11.6191,19.0012,18.4277,6.84556,4.19644,0.412755,0.40727,2.34871,10.5929
4.75,4.80854,0.0192581,0.475000,0.475186,0.000104166,0.425000,0.423269,0.000101406,300,5.23551,0.695411,4.93494,0.675167,0.66424,0.0244591,11.5221,17.0656,10.4668,0.310693,16.1591,0.412859,284.343,183.995,0.0675026,0.100327,0.482958,0.316876,0.369798,0.482958,15.4242,13.7868,24.3948,22.1174,6.19688,3.81474,0.456856,0.406516,2.28408,7.54957
4.75,5.13277,0.0229286,0.525000,0.522703,9.96888e-05,0.425000,0.423746,0.000102111,300,5.5081,0.885944,5.21572,0.684479,0.674469,0.0293995,9.05571,13.2301,7.90147,0.291538,12.035,0.376163,284.343,183.995,0.0827004,0.0943791,0.332093,0.154886,0.344819,0.332093,10.4562,8.91896,16.5868,14.462,5.57212,3.43523,0.499909,0.404561,2.21855,4.46433
4.75,5.48468,0.0153608,0.575000,0.570776,9.55533e-05,0.425000,0.423377,0.000100847,300,9.73192,3.24696,9.06926,0.781531,0.770454,0.0516578,4.27846,5.47446,3.54255,0.208766,5.21423,0.244093,284.343,183.995,0.0329368,0.0414501,0.161275,0.142846,0.153364,0.161275,4.14061,3.35642,6.58143,5.91247,5.00889,3.08838,0.542475,0.401539,2.16872,2.11762
4.75,4.40989,0.00540976,0.425000,0.432443,7.84574e-05,0.475000,0.458825,2.46706e-05,300,7.80407,3.09368,7.35406,0.74585,0.735777,0.0666091,1.64614,2.20707,1.45636,0.107239,2.20974,0.134824,284.343,183.995,0.0118574,0.00563056,0.0572199,0.0402984,0.0200327,0.0572199,1.9087,1.66837,3.06491,2.98484,6.67403,3.89242,0.416921,0.442255,2.49575,17.5164
4.75,4.71525,0.0109973,0.475000,0.47756,9.60735e-05,0.475000,0.465783,7.02e-05,300,4.75026,0.986313,4.31152,0.657153,0.639055,0.038645,4.0897,6.22335,3.71978,0.179492,5.96889,0.243587,284.343,183.995,0.0483087,0.0658949,0.261582,0.0795854,0.237628,0.261582,5.44873,4.80373,8.84793,8.03516,6.04468,3.5061,0.458314,0.446934,2.45242,15.4762
4.75,5.06046,0.0201996,0.525000,0.523433,0.000101457,0.475000,0.469088,8.67736e-05,300,5.03739,1.0104,4.65257,0.668046,0.653282,0.0371134,4.83929,7.24396,4.32095,0.199878,6.93287,0.269142,284.343,183.995,0.032649,0.0796523,0.256913,0.191467,0.290279,0.256913,5.59801,4.8685,9.16863,8.16514,5.49114,3.17392,0.499845,0.447375,2.41759,13.8362
4.75,5.44861,0.0163984,0.575000,0.565926,6.66787e-05,0.475000,0.467397,6.86951e-05,300,6.11452,2.15148,5.60358,0.703397,0.687617,0.063091,2.01483,2.86443,1.73296,0.131029,2.60414,0.176946,284.343,183.995,0.0238404,0.0401134,0.120663,0.0952229,0.143277,0.120663,2.09532,1.73568,3.44327,2.84369,5.06186,2.93214,0.534603,0.438377,2.39928,12.9741
4.75,4.15474,0.00240754,0.375000,0.389487,2.64213e-05,0.425000,0.435175,3.779e-05,290,4.79696,1.98781,4.40818,0.658973,0.643205,0.0770604,1.27561,1.93576,1.22828,0.108881,1.97824,0.154731,287.998,164.403,0.0144653,0.0159318,0.0819665,0.122174,0.0580816,0.0819665,2.23944,2.10298,3.51727,3.26694,7.39694,4.43234,0.376986,0.421867,2.47569,-6.81245
4.75,4.46586,0.0120065,0.425000,0.423801,9.95559e-05,0.425000,0.437819,3.27941e-05,290,4.06283,0.909388,3.92743,0.627922,0.621567,0.0419658,4.14751,6.60514,3.76393,0.209663,6.45728,0.288755,287.998,164.403,0.160214,0.021405,0.0889613,0.385074,0.0867644,0.0889613,5.79906,5.0088,9.2079,8.34401,6.95608,4.16607,0.409472,0.423152,2.46015,-7.3974
4.75,4.96517,0.014631,0.475000,0.472862,9.65878e-05,0.425000,0.438383,3.39593e-05,290,7.09823,2.34424,6.88274,0.729687,0.724334,0.0570973,3.26741,4.47782,2.8466,0.187,4.43581,0.238943,287.998,164.403,0.0854818,0.0257931,0.0613486,0.305037,0.0958167,0.0613486,3.92217,3.28346,6.28967,5.66761,6.41858,3.85419,0.455288,0.421934,2.45423,-7.62031
4.75,4.15177,0.00239573,0.375000,0.389654,2.72311e-05,0.475000,0.474402,0.000102672,290,2.31629,0.663954,1.81317,0.525038,0.48393,0.0499269,1.73543,3.30535,1.64218,0.124981,3.00528,0.205251,287.998,164.403,0.0745633,0.0188153,0.250912,0.171049,0.0715122,0.250912,3.71885,3.31892,5.97056,4.9904,7.38771,4.16621,0.378109,0.459232,2.69648,1.49835
4.75,4.44941,0.0101309,0.425000,0.427068,9.75707e-05,0.475000,0.473726,0.000102531,290,5.98034,0.970479,5.55164,0.699409,0.685918,0.0292292,9.97571,14.2631,9.17527,0.299745,14.6568,0.414283,287.998,164.403,0.363382,0.103409,0.484411,1.21549,0.366928,0.484411,13.1113,11.4458,21.2723,19.4994,6.85561,3.89308,0.41227,0.457177,2.63326,-0.881528
4.75,4.82565,0.0193858,0.475000,0.47465,0.000102269,0.475000,0.475338,9.7524e-05,290,3.97955,0.530721,3.74903,0.624039,0.612855,0.0250053,11.3702,18.2203,9.93114,0.336847,16.655,0.49159,287.998,164.403,0.290684,0.0702267,0.444008,1.09339,0.24675,0.444008,14.7676,12.4298,24.213,20.3519,6.22637,3.54579,0.456018,0.456274,2.57755,-2.97838
4.75,5.18555,0.02062,0.525000,0.521701,9.87922e-05,0.475000,0.477356,9.39198e-05,290,3.15337,0.547506,2.9369,0.580617,0.56753,0.0320988,6.23898,10.7454,5.48944,0.262846,9.3593,0.38465,287.998,164.403,0.135333,0.052305,0.287532,0.31289,0.178375,0.287532,7.69598,6.53994,12.7246,10.5014,5.6393,3.20993,0.49922,0.456524,2.53,-4.76804
4.75,5.54103,0.012074,0.575000,0.564089,5.50496e-05,0.475000,0.47634,7.70573e-05,290,2.28849,0.694654,2.11797,0.522938,0.509641,0.0526983,1.84364,3.52555,1.46314,0.146695,2.77969,0.218021,287.998,164.403,0.0183748,0.00750803,0.0749919,0.0200435,0.0274395,0.0749919,1.80275,1.40538,2.99716,2.32272,5.16491,2.94718,0.535068,0.448015,2.49483,-6.0919
4.75,4.4497,0.0104056,0.425000,0.427411,0.000102023,0.525000,0.523585,0.000103165,290,5.10613,0.860767,4.69373,0.670552,0.654924,0.0311415,7.81783,11.6588,7.22827,0.261819,11.1212,0.375123,287.998,164.403,0.397495,0.0760381,0.475301,0.96238,0.294126,0.475301,10.708,9.25186,17.8727,15.1223,6.84753,3.58405,0.412907,0.50496,2.90898,9.49698
4.75,4.80647,0.0192197,0.475000,0.475234,0.000105439,0.525000,0.52352,0.000104672,290,5.18836,0.801253,4.73888,0.6735,0.656707,0.0284718,9.63515,14.3061,8.92964,0.295555,14.7685,0.416153,287.998,164.403,0.397779,0.25146,0.562228,1.27279,0.735921,0.562228,12.5425,10.779,21.1951,18.9041,6.19352,3.26588,0.45664,0.502793,2.82531,6.3476
4.75,5.13478,0.0249194,0.525000,0.520112,9.00665e-05,0.525000,0.5207,9.45114e-05,290,4.62085,0.850993,4.22552,0.652007,0.635281,0.0343516,6.35726,9.7503,5.57255,0.244755,9.3509,0.35068,287.998,164.403,0.2157,0.0883798,0.352055,0.698736,0.320437,0.352055,7.39714,6.13025,12.6005,10.7672,5.62133,2.98922,0.496457,0.496541,2.74268,3.23737
4.75,4.15419,0.00246527,0.375000,0.389414,2.69031e-05,0.525000,0.526253,9.14979e-05,280,5.45846,1.55778,4.9635,0.682824,0.665309,0.052238,1.87899,2.75179,1.80938,0.106992,2.5802,0.140595,460.266,270.746,0.0200114,0.0554797,0.145373,0.0138222,0.132325,0.145373,2.83176,2.61308,4.67968,4.13933,7.39779,3.8282,0.377762,0.510563,2.99543,-6.0583
4.75,4.46881,0.0115273,0.425000,0.425384,0.000100287,0.525000,0.530523,7.80292e-05,280,6.46455,1.05501,5.99775,0.713318,0.699933,0.0289026,6.91929,9.70014,6.20886,0.204669,8.81314,0.26861,460.266,270.746,0.081367,0.0483563,0.386746,0.16274,0.189831,0.386746,8.10975,7.12506,13.5938,11.8567,6.9216,3.57454,0.410897,0.512679,2.97347,-6.74728
4.75,4.9301,0.0162085,0.475000,0.4727,9.73948e-05,0.525000,0.53266,7.55325e-05,280,5.65601,1.00376,5.26394,0.689313,0.676164,0.0322966,5.4871,7.96025,4.55079,0.189413,6.74383,0.252182,460.266,270.746,0.0243728,0.0422352,0.268556,0.134105,0.155273,0.268556,5.95966,4.87036,10.136,8.21858,6.3834,3.3019,0.455299,0.512587,2.96333,-7.06518
4.75,5.3279,0.00921993,0.525000,0.517503,7.84666e-05,0.525000,0.535882,4.96072e-05,280,3.4076,0.855294,3.19001,0.595011,0.582754,0.0467607,1.79216,3.01197,1.44768,0.108365,2.52494,0.151197,460.266,270.746,0.0103114,0.00900925,0.0685236,0.0424821,0.0308591,0.0685236,1.63764,1.30521,2.82104,2.29619,5.8524,3.02199,0.496266,0.514061,2.94329,-7.6937
4.75,4.91105,0.0118375,0.475000,0.465764,6.79909e-05,0.625000,0.616469,4.91408e-05,270,9.2927,4.89297,8.52765,0.774312,0.76053,0.0830744,2.39451,3.09244,2.17155,0.22645,2.84152,0.156686,141.348,238.035,0.0454701,0.0312376,0.161319,0.0530661,0.11235,0.161319,2.20977,1.93322,3.91535,3.38823,6.51565,2.88687,0.442587,0.590217,3.46864,-6.7957
4.75,4.0163,0.00684406,0.425000,0.42819,8.88641e-05,0.325000,0.340466,1.84004e-05,220,9.74649,4.23804,9.23688,0.781762,0.77336,0.0672826,2.54877,3.26029,2.45129,0.171252,3.29489,0.175352,256.992,210.156,0.00937226,0.00667066,0.105987,0.0466288,0.0491973,0.105987,4.14707,3.96236,6.0636,5.94974,6.24808,4.28726,0.412235,0.327504,1.70011,-7.5183
4.75,4.40988,0.0123474,0.475000,0.472748,0.000105603,0.325000,0.341507,1.70321e-05,220,5.73086,2.07719,5.37029,0.691703,0.679839,0.0658104,2.336,3.37717,2.02804,0.18028,3.0766,0.187916,256.992,210.156,0.0206614,0.0155938,0.0997798,0.0293023,0.0705359,0.0997798,3.86675,3.29698,5.68792,5.01355,5.80127,3.98365,0.453491,0.327224,1.69554,-7.76654
4.75,4.86366,0.0110765,0.525000,0.52204,9.61354e-05,0.325000,0.341868,1.69003e-05,220,6.03354,2.62467,5.8854,0.701003,0.696522,0.0782146,1.40672,2.00673,1.42827,0.124712,2.01924,0.135947,256.992,210.156,0.00453964,0.00757669,0.0315719,0.0088469,0.0377167,0.0315719,1.79678,1.80883,2.65053,2.60556,5.33644,3.6692,0.497823,0.326159,1.6953,-7.77976
4.75,4.01284,0.00562353,0.425000,0.430783,8.29757e-05,0.375000,0.373309,9.95464e-05,220,7.18132,1.51556,6.61868,0.731695,0.717479,0.036367,6.81504,9.31403,6.45694,0.265845,9.2927,0.286875,256.992,210.156,0.040341,0.0598531,0.408842,0.111287,0.25006,0.408842,11.5168,10.7423,17.2388,16.5305,6.18782,4.07066,0.414419,0.358206,1.85265,0.779542
4.75,4.31129,0.0129924,0.475000,0.475252,0.000102093,0.375000,0.374551,9.94186e-05,220,6.20334,0.989058,5.75944,0.705979,0.692605,0.0285009,11.0807,15.6955,10.2324,0.355771,15.3478,0.384111,256.992,210.156,0.0618265,0.0712426,0.584181,0.250043,0.365058,0.584181,16.1486,14.7184,24.2659,22.7774,5.64537,3.72566,0.454825,0.357915,1.80962,-1.56126
4.75,4.65897,0.0248929,0.525000,0.523895,0.000101531,0.375000,0.377199,9.39687e-05,220,5.43868,0.885457,5.10253,0.682159,0.670421,0.0298172,9.9766,14.625,9.00372,0.35053,13.8891,0.380273,256.992,210.156,0.0689018,0.0969697,0.442861,0.230057,0.431129,0.442861,13.2022,11.6953,19.8836,17.9841,5.11816,3.37608,0.499274,0.359075,1.7855,-2.87304
4.75,4.01271,0.00534838,0.425000,0.431507,8.07682e-05,0.425000,0.420436,8.20294e-05,220,4.95664,0.98326,4.41147,0.665053,0.643344,0.0367705,4.45732,6.70221,4.24888,0.192886,6.53198,0.230648,256.992,210.156,0.0259463,0.0221434,0.381197,0.0905269,0.0947881,0.381197,7.40034,6.97442,11.4354,10.8288,6.17208,3.80459,0.414714,0.403852,2.08396,13.3625
4.75,4.29819,0.0125221,0.475000,0.476373,0.00010233,0.425000,0.422096,9.5135e-05,220,7.71277,1.3663,7.04651,0.743869,0.728421,0.0298777,9.31527,12.5227,8.75313,0.288037,12.7681,0.321019,256.992,210.156,0.0642277,0.129186,0.582939,0.157736,0.550979,0.582939,12.6956,11.6659,19.749,19.0183,5.60997,3.47319,0.455964,0.403453,2.02972,10.4117
4.75,4.59375,0.0243584,0.525000,0.524534,0.000101818,0.425000,0.42259,9.7849e-05,220,5.63022,0.895212,5.17835,0.688481,0.673144,0.0289584,9.47142,13.757,8.58146,0.316099,13.4442,0.35217,256.992,210.156,0.0789619,0.125768,0.532626,0.290225,0.547051,0.532626,13.3107,11.7723,20.7663,19.0302,5.04918,3.13849,0.498971,0.400893,1.97217,7.28144
4.75,4.20652,0.00518177,0.475000,0.480334,9.54788e-05,0.475000,0.460789,3.54491e-05,220,5.83304,2.09567,5.2657,0.694906,0.676225,0.0650231,1.41013,2.02924,1.59127,0.0978542,2.17538,0.127375,256.992,210.156,0.00874749,0.0202958,0.175614,0.0756172,0.101729,0.175614,2.1024,2.32916,3.36301,3.31131,5.43704,3.19951,0.458131,0.440043,2.15123,17.0218
4.75,4.47052,0.0138268,0.525000,0.521045,8.25453e-05,0.475000,0.463302,4.57552e-05,220,7.56008,2.76029,6.79102,0.740486,0.721991,0.0619661,2.28084,3.0802,2.18233,0.144154,3.36585,0.168944,256.992,210.156,0.039403,0.0702298,0.174572,0.175579,0.317371,0.174572,3.33337,3.02918,5.36377,5.0028,4.99178,2.93805,0.485842,0.433516,2.11827,15.2289
4.75,4.01666,0.00656602,0.425000,0.429219,8.91747e-05,0.425000,0.431895,5.82149e-05,210,3.75257,0.822243,3.50099,0.613032,0.600053,0.0410421,4.14076,6.75457,3.83889,0.210883,6.64073,0.293534,303.691,155.463,0.124254,0.027729,0.186911,0.318663,0.125359,0.186911,7.64959,6.81114,11.936,10.9502,6.22641,3.7732,0.413037,0.414868,2.15431,-6.30973
4.75,4.37661,0.0134877,0.475000,0.473668,0.000101919,0.425000,0.434791,5.31211e-05,210,4.84679,1.13579,4.43225,0.660894,0.644223,0.0435358,4.94273,7.47885,4.34052,0.240834,6.99895,0.331548,303.691,155.463,0.178838,0.0141972,0.290424,0.617993,0.0616667,0.290424,8.24479,6.91827,12.9987,10.9833,5.74649,3.48392,0.453868,0.41644,2.14067,-6.90263
4.75,4.81786,0.0139122,0.525000,0.522602,9.64605e-05,0.425000,0.435292,5.05577e-05,210,6.769,2.28396,6.32437,0.721423,0.709425,0.0590826,3.33639,4.62473,2.87245,0.197576,4.40994,0.261628,303.691,155.463,0.139778,0.0115996,0.141358,0.422573,0.0516467,0.141358,4.5308,3.6952,7.19825,6.12583,5.28452,3.21132,0.498484,0.414689,2.13814,-7.01266
4.75,5.13275,0.00684123,0.575000,0.563264,4.65417e-05,0.425000,0.437882,3.40488e-05,210,3.28842,1.63167,3.12452,0.588388,0.578919,0.0921481,0.905983,1.53977,0.662073,0.110754,1.2782,0.150729,303.691,155.463,0.000656175,0.00147988,0.0228093,0.054548,0.00854222,0.0228093,0.96079,0.69986,1.5336,1.21024,4.86315,2.95299,0.533862,0.413057,2.12611,-7.53618
4.75,4.01209,0.00597356,0.425000,0.430571,8.66921e-05,0.475000,0.474042,0.000102925,210,3.98518,0.74711,3.45216,0.624304,0.597432,0.0351509,5.31406,8.51198,5.09414,0.216379,8.20851,0.331005,303.691,155.463,0.220973,0.0609729,0.54408,0.501439,0.271169,0.54408,9.70408,8.78762,15.6006,13.6284,6.1914,3.52297,0.413998,0.455577,2.35574,2.45035
4.75,4.30378,0.012558,0.475000,0.47562,0.000100793,0.475000,0.473924,0.000101939,210,4.21818,0.601536,3.80839,0.634956,0.615798,0.0267197,10.2151,16.0879,9.15155,0.319571,15.6904,0.452793,303.691,155.463,0.376235,0.1217,0.634014,0.931993,0.489879,0.634014,14.7548,12.4993,23.9277,21.2216,5.63054,3.23031,0.455354,0.453544,2.2869,-0.543462
4.75,4.66339,0.025179,0.525000,0.520669,9.02997e-05,0.475000,0.473317,9.49693e-05,210,5.12316,1.00018,4.72418,0.671167,0.656128,0.0360502,7.47805,11.1419,6.78724,0.290459,11.2436,0.413362,303.691,155.463,0.261544,0.39346,0.389085,0.985574,0.990396,0.389085,10.677,8.75548,17.4204,14.49,5.17481,2.98441,0.495315,0.44936,2.25954,-1.73315
4.75,5.07968,0.00809326,0.575000,0.559043,2.42194e-05,0.475000,0.463931,5.97889e-05,210,2.868,1.33057,2.62421,0.563191,0.547116,0.084625,0.775031,1.37614,0.753654,0.0865561,1.2317,0.138337,303.691,155.463,0.0414911,0.00490773,0.0524988,0.0972967,0.0180515,0.0524988,0.954141,0.870703,1.55469,1.26119,4.88977,2.86479,-nan,-nan,2.24752,-2.25574
4.75,4.01268,0.00554992,0.425000,0.431075,8.06782e-05,0.525000,0.522952,0.000100586,210,6.35597,1.81755,5.28089,0.710312,0.676755,0.0508424,3.63144,5.11245,3.90475,0.173719,6.92929,0.272207,303.691,155.463,0.0922611,0.561209,0.444044,0.713811,1.47961,0.444044,6.81896,6.10512,11.3136,10.4802,6.1811,3.24821,0.414439,0.502953,2.59684,12.936
4.75,4.30646,0.0135432,0.475000,0.474628,9.63969e-05,0.525000,0.52187,9.59919e-05,210,4.31016,0.714079,3.75944,0.638996,0.613374,0.0310205,7.12496,11.1502,6.67329,0.243348,11.313,0.384669,303.691,155.463,0.452421,0.0705349,0.653021,1.54547,0.281353,0.653021,10.6945,9.23158,17.9392,15.2619,5.65152,3.00434,0.453346,0.498738,2.52599,9.85469
4.75,4.70159,0.0196521,0.525000,0.514059,5.91806e-05,0.525000,0.514273,6.39084e-05,210,4.90798,1.66693,4.26723,0.663223,0.637121,0.0630201,2.00671,3.02569,1.854,0.134473,3.3579,0.203833,303.691,155.463,0.140002,0.0371338,0.167488,0.532599,0.166977,0.167488,3.2458,2.71229,5.46296,4.79967,5.32482,2.87747,0.473442,0.471041,2.50819,9.08061
4.75,3.99844,0.00260602,0.425000,0.43792,4.47641e-05,0.575000,0.557886,2.02547e-05,210,1.56307,0.809437,1.4807,0.460729,0.452625,0.0784649,0.391834,0.850466,0.412843,0.0487214,0.866142,0.0989734,303.691,155.463,0.00858107,0.00520063,0.0147143,0.0943438,0.0221138,0.0147143,0.602819,0.613938,1.02516,0.903681,6.01726,3.0006,0.418212,0.535293,2.71788,18.2002
4.75,4.01626,0.00615509,0.425000,0.430077,8.57659e-05,0.525000,0.525077,9.61065e-05,200,3.74266,0.846818,3.28375,0.612536,0.588124,0.0423771,5.20979,8.50528,4.67585,0.268719,7.82542,0.392149,183.22,116.124,0.0691073,0.0542859,0.444345,0.220311,0.217627,0.444345,8.36849,7.31262,13.9331,12.102,6.20732,3.25087,0.413708,0.505457,2.6157,-5.27849
4.75,4.35711,0.0136657,0.475000,0.472824,9.5788e-05,0.525000,0.527923,8.49244e-05,200,3.94196,0.847326,3.47006,0.622259,0.598397,0.0403011,6.33675,10.1835,5.4277,0.309874,9.4003,0.432441,183.22,116.124,0.0508785,0.0727051,0.484557,0.330012,0.279416,0.484557,9.23056,7.72635,15.5657,13.4371,5.741,3.01412,0.452682,0.50563,2.59415,-6.05908
4.75,4.81258,0.00961852,0.525000,0.515748,5.85244e-05,0.525000,0.519297,6.81329e-05,200,4.03188,1.72896,3.66727,0.626488,0.608726,0.0804028,1.66787,2.66225,1.46143,0.158001,2.29855,0.230505,183.22,116.124,0.0255856,0.0131854,0.107688,0.0440691,0.0443444,0.107688,2.55884,2.18264,4.34014,3.60309,5.40087,2.88668,0.485999,0.488691,2.58381,-6.43337
4.75,4.00907,0.00604922,0.425000,0.429772,8.69575e-05,0.575000,0.571886,9.58451e-05,200,5.60059,1.50407,4.8145,0.687519,0.659652,0.0489545,4.689,6.82017,4.1349,0.239941,6.60245,0.337692,183.22,116.124,0.07929,0.0627631,0.45321,0.393457,0.250022,0.45321,7.13644,6.07693,12.2161,10.6735,6.20487,2.99175,0.412975,0.549973,2.84697,3.09617
4.75,4.29956,0.0125886,0.475000,0.465721,6.28342e-05,0.575000,0.563512,5.0576e-05,200,2.67541,0.792057,2.07462,0.55059,0.506142,0.0533238,2.54874,4.62911,2.12162,0.189972,4.14387,0.28626,183.22,116.124,0.0412552,0.0246073,0.326239,0.181155,0.116209,0.326239,4.22928,3.41124,7.28728,6.05528,5.81447,2.87581,0.436546,0.532772,2.77526,0.499477
4.75,4.0132,0.00743861,0.425000,0.425904,8.68501e-05,0.575000,0.588319,2.7377e-05,190,5.0666,2.17475,4.33021,0.669115,0.639865,0.0793674,1.65377,2.47158,1.512,0.144106,2.32952,0.198906,186.167,126.223,0.0660282,0.0146697,0.172004,0.121876,0.0563544,0.172004,2.80836,2.43057,4.83857,4.21155,6.29364,2.93773,0.410491,0.566898,2.95774,-8.21704
4.75,3.86961,0.00192975,0.425000,0.439551,2.88427e-05,0.325000,0.337261,2.90447e-05,260,4.59192,2.34947,3.99665,0.650835,0.624843,0.0954797,0.836164,1.28476,0.798307,0.096463,1.18507,0.116432,287.19,205.234,0.000295718,0.00414204,0.0949066,0.0194213,0.0211611,0.0949066,2.64049,2.50693,3.8043,3.38895,5.81737,4.00686,0.422023,0.323773,1.5798,-6.38892
4.75,4.12194,0.00850099,0.475000,0.474301,9.85954e-05,0.325000,0.33917,2.49171e-05,260,9.78049,3.78858,9.41262,0.782301,0.77633,0.0598506,3.3824,4.32366,3.04451,0.195955,4.05129,0.216046,287.19,205.234,0.0521642,0.0179186,0.094744,0.0403739,0.12902,0.094744,5.38093,4.7319,7.77928,6.98444,5.45241,3.75546,0.453357,0.323964,1.56806,-7.08446
4.75,3.86633,0.00164879,0.425000,0.439818,2.55767e-05,0.375000,0.37361,9.9412e-05,260,7.36165,3.08329,6.60655,0.735954,0.717156,0.0716561,1.62418,2.20691,1.54137,0.118926,2.19656,0.141628,287.19,205.234,0.0130782,0.013935,0.131085,0.0266358,0.0765437,0.131085,4.44883,4.14801,6.60039,6.26085,5.80799,3.81517,0.422094,0.358218,1.7488,3.62508
4.75,4.09912,0.00750655,0.475000,0.477533,9.78558e-05,0.375000,0.37367,0.00010238,260,6.88631,1.27193,6.36899,0.724425,0.710676,0.0321976,8.27169,11.4183,7.56984,0.282278,11.015,0.325143,287.19,205.234,0.0690824,0.0472611,0.453608,0.147939,0.241415,0.453608,12.5172,11.2791,18.6104,17.3186,5.36991,3.54346,0.456046,0.356326,1.708,1.20785
4.75,4.38731,0.0172023,0.525000,0.524741,0.000104488,0.375000,0.374654,9.88036e-05,260,5.31866,0.868477,5.03185,0.678065,0.667842,0.0300036,9.18434,13.5449,8.24784,0.316708,12.6022,0.375574,287.19,205.234,0.0544844,0.0800097,0.365997,0.171336,0.428521,0.365997,13.7149,12.1156,20.3903,18.0682,4.85793,3.21779,0.498343,0.354963,1.66724,-1.20769
4.75,4.75028,0.0267891,0.575000,0.569541,8.71265e-05,0.375000,0.373584,9.14222e-05,260,7.88348,2.01075,7.40599,0.747549,0.73698,0.0427162,5.70089,7.62612,5.11163,0.249236,7.27999,0.2806,287.19,205.234,0.0343854,0.0637353,0.252034,0.121616,0.281904,0.252034,7.30744,6.42635,10.8565,9.78933,4.47142,2.9708,0.536769,0.349441,1.65779,-1.76738
4.75,3.86845,0.00177996,0.425000,0.44051,2.69241e-05,0.425000,0.415414,4.61374e-05,260,2.16528,0.854496,1.70795,0.513404,0.474417,0.0674413,0.688423,1.3409,0.724013,0.0709617,1.23601,0.109186,287.19,205.234,0.0266802,0.0154443,0.113283,0.00236819,0.0730243,0.113283,2.04977,2.03031,3.1336,2.7123,5.79678,3.59455,0.422821,0.398562,1.9436,15.168
4.75,4.08894,0.00701365,0.475000,0.478334,9.68599e-05,0.425000,0.41991,8.29641e-05,260,4.14604,0.740927,3.65257,0.631723,0.607975,0.0334968,4.76416,7.54153,4.42257,0.196206,7.36781,0.25188,287.19,205.234,0.0237306,0.046102,0.40546,0.0990182,0.245176,0.40546,7.53073,6.8804,11.5993,10.8027,5.34474,3.31405,0.456237,0.400116,1.91247,13.3237
4.75,4.35907,0.0163401,0.525000,0.524042,9.66257e-05,0.425000,0.420592,8.7852e-05,260,5.11829,0.895576,4.71895,0.670991,0.655922,0.0323144,6.55613,9.77082,5.95539,0.243245,9.59836,0.300008,287.19,205.234,0.061788,0.100748,0.359467,0.202577,0.521143,0.359467,9.69466,8.56599,14.9701,13.597,4.84275,3.0197,0.496598,0.397672,1.86343,10.4178
4.75,4.78636,0.0198797,0.575000,0.563761,5.79863e-05,0.425000,0.414147,5.59928e-05,260,7.94246,3.36283,6.97068,0.748795,0.726544,0.0707356,1.78075,2.37815,1.57548,0.125575,2.31515,0.149483,287.19,205.234,0.0142506,0.0300266,0.149999,0.042827,0.139687,0.149999,2.53407,2.17896,3.91446,3.51035,4.58435,2.88562,0.505203,0.355378,1.8725,10.9551
4.75,4.11455,0.00843118,0.475000,0.475686,0.000100473,0.425000,0.430818,7.00824e-05,250,5.07585,1.13191,4.64626,0.669452,0.653029,0.0412247,5.04603,7.53754,4.60144,0.241806,7.38422,0.291512,308.574,196.574,0.185188,0.0356569,0.296834,0.51513,0.170922,0.296834,9.00266,7.81546,14.0246,12.4629,5.41941,3.30429,0.454323,0.411438,1.98537,-5.9856
4.75,4.48588,0.0158294,0.525000,0.522889,0.000100353,0.425000,0.432167,7.09119e-05,250,5.03624,1.30808,4.80862,0.668004,0.659424,0.0480596,4.04984,6.06261,3.55149,0.224031,5.83282,0.278879,308.574,196.574,0.107601,0.0221445,0.131501,0.645506,0.11418,0.131501,6.96088,5.88131,10.9249,9.1419,4.97547,3.04241,0.49692,0.410528,1.97452,-6.49912
4.75,3.86605,0.001756,0.425000,0.439763,2.76639e-05,0.475000,0.473661,0.000109043,250,2.59233,0.974693,1.48722,0.544926,0.453275,0.0672839,1.03432,1.8981,0.991273,0.102088,2.04132,0.140817,308.574,196.574,0.0519619,0.0264007,0.275376,0.181825,0.143127,0.275376,3.70839,3.27308,5.93642,5.36804,5.80874,3.30355,0.421969,0.454067,2.21988,5.11949
