xbj,Q2,z,zi,y_neg_H2,err_neg_H2,y_pos_H2,err_pos_H2,y_neg_D2,err_neg_D2,y_pos_D2,err_pos_D2,y_neg_Dummy,err_neg_Dummy,y_pos_Dummy,err_pos_Dummy,y_H2_neg_delta,y_H2_neg_rho,y_H2_neg_Dummy,y_H2_neg_incnorad,y_H2_pos_delta,y_H2_pos_exc,y_H2_pos_rho,y_H2_pos_Dummy,y_H2_pos_incnorad,xs_H2_pos,xs_H2_neg,y_H2_neg_incnorad_yield,y_H2_pos_incnorad_yield,y_D2_neg_delta,y_D2_neg_exc,y_D2_neg_rho,y_D2_neg_Dummy,y_D2_neg_incnorad,y_D2_pos_delta,y_D2_pos_exc,y_D2_pos_rho,y_D2_pos_Dummy,y_D2_pos_incnorad,xs_D2_pos,xs_D2_neg,y_D2_neg_incnorad_yield,y_D2_pos_incnorad_yield
0.55,4.75,0.5,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43404,0,0,-0,0,1.51174,0,0,0,0,0,0,0,-0,1.37174,0,0,0,-0,1.35261,0,0,0,0
0.55,4.75,0.5,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44093,0,0,-0,0,1.54492,0,0,0,0,0,0,0,-0,1.40839,0,0,0,-0,1.39128,0,0,0,0
0.55,4.75,0.5,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44575,0,0,-0,0,1.57936,0,0,0,0,0,0,0,-0,1.44676,-0,0,0,-0,1.43187,0,0,0,0
0.55,4.75,0.6,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,1.0004,-0,0,-0,0,1.14054,0,0,0,0,-0,0,-0,-0,1.01131,-0,0,-0,-0,0.987466,0,0,0,0
0.55,4.75,0.6,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,1.04246,-0,0,-0,0,1.15229,0,0,0,0,-0,0,-0,-0,1.01878,-0,0,-0,-0,0.993662,0,0,0,0
0.55,4.75,0.6,0.125,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.08245,-0,0,-0,0,1.1653,0,0,0,0,-0,0,-0,-0,1.02796,-0,0,-0,-0,1.00177,0,0,0,0
0.55,4.75,0.6,0.175,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.12037,-0,0,-0,0,1.17957,0,0,0,0,-0,-0,-0,-0,1.03886,-0,0,-0,-0,1.01178,0,0,0,0
0.55,4.75,0.6,0.225,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.15622,0,0,-0,0,1.1951,0,0,0,0,-0,-0,0,-0,1.05148,-0,0,0,-0,1.02371,0,0,0,0
0.55,4.75,0.6,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,1.2119,0,0,0,0,0,-0,0,-0,1.06581,0,0,0,-0,1.03755,0,0,0,0
0.55,4.75,0.6,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22172,0,0,0,0,1.22995,0,0,0,0,0,-0,0,0,1.08186,0,0,0,0,1.0533,0,0,0,0
0.55,4.75,0.6,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25136,0,0,0,0,1.24926,0,0,0,0,0,0,0,0,1.09963,0,0,0,0,1.07096,0,0,0,0
0.55,4.75,0.6,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27894,0,0,0,0,1.26984,0,0,0,0,0,0,0,0,1.11912,0,0,0,0,1.09052,0,0,0,0
0.55,4.75,0.6,0.475,2.25075,0.0888018,4.51348,0.182975,4.19084,0.166498,7.59267,0.280473,0.596358,0.049678,0.929419,0.0802469,0.0103457,0.0951805,7.1693,1.30445,0.0569288,0.0248087,0.208339,11.1341,1.29167,0,0,0,0,0.0353909,0.0376929,0.245356,0.425793,1.14032,0.173288,0.126186,0.267898,0.683319,1.112,0,0,0,0
0.55,4.75,0.6,0.525,13.1755,0.214853,28.3621,0.458676,25.2741,0.40888,42.4285,0.663013,3.7411,0.124426,6.7163,0.215718,0.0824253,0.62082,73.9644,1.32789,0.469568,0.196977,1.11643,123.843,1.31477,1.6549e-09,8.27683e-10,0.49872,0.99716,0.245108,0.377248,1.78638,2.96126,1.16324,1.05751,0.911891,1.75569,4.26258,1.13539,8.41403e-09,5.15743e-09,7.62149,12.434
0.55,4.75,0.6,0.575,10.7478,0.194052,25.4637,0.434608,21.7966,0.37971,36.4922,0.614884,3.2102,0.115259,5.20485,0.189901,0.0876749,0.546689,93.8065,1.34926,0.534691,0.227711,0.666267,173.375,1.33913,1.60647e-09,7.87994e-10,0.607208,1.2379,0.232325,0.480601,1.81371,2.706,1.18787,0.948462,1.00498,1.73031,3.72892,1.16069,7.71134e-09,4.59866e-09,36.9465,61.9543
0.55,4.75,0.6,0.625,5.23959,0.13549,9.89587,0.270934,10.5241,0.263846,14.7725,0.39122,1.56731,0.0805356,2.25694,0.12505,0.0539741,0.280458,65.6412,1.36856,0.256689,0.113694,0.0649705,96.9155,1.36474,1.5875e-09,7.62096e-10,0.0356,0.0741575,0.119208,0.319547,1.01175,1.2897,1.21422,0.384415,0.513513,0.788731,1.40567,1.1879,7.65488e-09,4.44466e-09,31.7503,54.6824
0.55,4.75,0.6,0.675,0.362272,0.0356267,0.74816,0.0744962,0.953651,0.0794242,1.09238,0.106385,0.124128,0.0226645,0.13702,0.0308116,0.00459617,0.0199623,6.16354,1.38579,0.0234764,0.0109115,-0.0145416,9.96619,1.39162,0,0,0,0,0.0111608,0.0380205,0.104385,0.107156,1.24229,0.0273301,0.0471444,0.0647864,0.086709,1.21702,7.85881e-09,4.4889e-09,13.4476,23.543
0.55,4.75,0.6,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40096,0,0,-0,0,1.41976,0,0,0,0,0,0,0,0,1.27208,0,0,0,0,1.24805,8.59758e-09,4.88883e-09,1.05357,1.85282
0.55,4.75,0.6,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41405,0,0,-0,0,1.44916,0,0,0,0,0,0,0,0,1.30358,0,0,0,0,1.281,0,0,0,0
0.55,4.75,0.6,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42508,0,0,-0,0,1.47982,0,0,0,0,0,0,0,0,1.3368,0,0,0,-0,1.31585,0,0,0,0
0.55,4.75,0.6,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43404,0,0,-0,0,1.51174,0,0,0,0,0,0,0,-0,1.37174,0,0,0,-0,1.35261,0,0,0,0
0.55,4.75,0.6,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44093,0,0,-0,0,1.54492,0,0,0,0,0,0,0,-0,1.40839,0,0,0,-0,1.39128,0,0,0,0
0.55,4.75,0.6,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44575,0,0,-0,0,1.57936,0,0,0,0,0,0,0,-0,1.44676,-0,0,0,-0,1.43187,0,0,0,0
0.55,4.75,0.7,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,1.0004,-0,0,-0,0,1.14054,0,0,0,0,-0,0,-0,-0,1.01131,-0,0,-0,-0,0.987466,0,0,0,0
0.55,4.75,0.7,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,1.04246,-0,0,-0,0,1.15229,0,0,0,0,-0,0,-0,-0,1.01878,-0,0,-0,-0,0.993662,0,0,0,0
0.55,4.75,0.7,0.125,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.08245,-0,0,-0,0,1.1653,0,0,0,0,-0,0,-0,-0,1.02796,-0,0,-0,-0,1.00177,0,0,0,0
0.55,4.75,0.7,0.175,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.12037,-0,0,-0,0,1.17957,0,0,0,0,-0,-0,-0,-0,1.03886,-0,0,-0,-0,1.01178,0,0,0,0
0.55,4.75,0.7,0.225,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.15622,0,0,-0,0,1.1951,0,0,0,0,-0,-0,0,-0,1.05148,-0,0,0,-0,1.02371,0,0,0,0
0.55,4.75,0.7,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,1.2119,0,0,0,0,0,-0,0,-0,1.06581,0,0,0,-0,1.03755,0,0,0,0
0.55,4.75,0.7,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22172,0,0,0,0,1.22995,0,0,0,0,0,-0,0,0,1.08186,0,0,0,0,1.0533,0,0,0,0
0.55,4.75,0.7,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25136,0,0,0,0,1.24926,0,0,0,0,0,0,0,0,1.09963,0,0,0,0,1.07096,0,0,0,0
0.55,4.75,0.7,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27894,0,0,0,0,1.26984,0,0,0,0,0,0,0,0,1.11912,0,0,0,0,1.09052,0,0,0,0
0.55,4.75,0.7,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30445,0,0,0,0,1.29167,0,0,0,0,0,0,0,0,1.14032,0,0,0,0,1.112,0,0,0,0
0.55,4.75,0.7,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32789,0,0,0,0,1.31477,0,0,0,0,0,0,0,0,1.16324,0,0,0,0,1.13539,0,0,0,0
0.55,4.75,0.7,0.575,4.76482,0.12706,10.3856,0.28091,10.682,0.263473,14.6119,0.374218,1.43208,0.0738816,1.99021,0.149742,0.0388691,0.242364,41.5874,1.34926,0.218078,0.0928736,0.271742,70.7125,1.33913,0,0,0,0,0.113857,0.235532,0.888858,1.32615,1.18787,0.379776,0.402408,0.692838,1.4931,1.16069,0,0,0,0
0.55,4.75,0.7,0.625,6.65088,0.150116,11.8764,0.300396,14.6601,0.308658,16.5281,0.398,2.01421,0.0876201,2.4963,0.167704,0.0685121,0.355999,83.3217,1.36856,0.308062,0.136448,0.0779733,116.312,1.36474,1.5165e-09,7.25803e-10,0.0197448,0.0412549,0.166058,0.44513,1.40937,1.79655,1.21422,0.4301,0.57454,0.882466,1.57272,1.1879,7.29882e-09,4.23212e-09,13.9035,23.9783
0.55,4.75,0.7,0.675,0.751801,0.0504706,1.08303,0.0907137,1.60531,0.102138,1.83613,0.132655,0.20434,0.027908,0.152603,0.0414644,0.00953815,0.0414265,12.7908,1.38579,0.0339843,0.0157954,-0.0210504,14.427,1.39162,0,0,0,0,0.0187874,0.0640011,0.175714,0.180379,1.24229,0.0459376,0.0792425,0.108896,0.145744,1.21702,7.89346e-09,4.50684e-09,15.9619,27.9563
0.55,4.75,0.7,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40096,0,0,-0,0,1.41976,0,0,0,0,0,0,0,0,1.27208,0,0,0,0,1.24805,8.59249e-09,4.88609e-09,2.32349,4.086
0.55,4.75,0.7,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41405,0,0,-0,0,1.44916,0,0,0,0,0,0,0,0,1.30358,0,0,0,0,1.281,0,0,0,0
0.55,4.75,0.7,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42508,0,0,-0,0,1.47982,0,0,0,0,0,0,0,0,1.3368,0,0,0,-0,1.31585,0,0,0,0
0.55,4.75,0.7,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43404,0,0,-0,0,1.51174,0,0,0,0,0,0,0,-0,1.37174,0,0,0,-0,1.35261,0,0,0,0
0.55,4.75,0.7,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44093,0,0,-0,0,1.54492,0,0,0,0,0,0,0,-0,1.40839,0,0,0,-0,1.39128,0,0,0,0
0.55,4.75,0.7,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44575,0,0,-0,0,1.57936,0,0,0,0,0,0,0,-0,1.44676,-0,0,0,-0,1.43187,0,0,0,0
0.6,5.5,0.45,0.025,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.12527,-0,0,0,0,1.21819,0,0,0,0,0,0,-0,0,1.12549,0,-0,-0,0,1.37712,0,0,0,0
0.6,5.5,0.45,0.075,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.1173,-0,0,0,0,1.18941,0,0,0,0,0,0,-0,0,1.124,0,-0,-0,0,1.32151,0,0,0,0
0.6,5.5,0.45,0.125,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.11238,-0,0,0,0,1.16533,0,0,0,0,0,0,-0,0,1.12387,0,-0,-0,0,1.27307,0,0,0,0
0.6,5.5,0.45,0.175,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.1105,-0,0,0,0,1.14597,0,0,0,0,0,0,-0,0,1.12511,0,-0,-0,0,1.23179,0,0,0,0
0.6,5.5,0.45,0.225,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.11165,-0,0,0,0,1.13132,0,0,0,0,0,0,-0,0,1.12772,0,-0,-0,0,1.19766,0,0,0,0
0.6,5.5,0.45,0.275,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.11585,-0,0,0,0,1.12138,0,0,0,0,0,0,0,0,1.13169,0,-0,0,0,1.1707,0,0,0,0
0.6,5.5,0.45,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1231,0,0,0,0,1.11615,0,0,0,0,0,0,0,0,1.13703,0,0,0,0,1.1509,0,0,0,0
0.6,5.5,0.45,0.375,2.95509,0.105649,6.61064,0.237142,6.33382,0.129021,9.21593,0.200787,0.957677,0.0559019,1.3444,0.0942405,0.0228537,0.0797049,0.838898,1.13338,0.182881,0.157344,0.193502,1.29426,1.11563,0,0,0,0,0.0505929,0.0999785,0.171856,0.875925,1.14373,0.22165,0.178921,0.16398,1.11032,1.13826,0,0,0,0
0.6,5.5,0.45,0.425,8.78401,0.182149,20.7595,0.420238,17.6538,0.215401,28.3622,0.352238,2.45998,0.0895948,3.71517,0.156662,0.0961751,0.332472,2.19456,1.14671,0.812145,0.465913,0.752464,3.89755,1.11982,2.93588e-09,1.53329e-09,3.62423,6.93951,0.148782,0.148146,0.707652,2.11442,1.15179,0.619722,0.729065,0.701289,3.24697,1.13278,4.3251e-09,2.79908e-09,7.57875,11.7106
0.6,5.5,0.45,0.475,6.9208,0.161681,16.5549,0.375275,13.4176,0.187787,23.2027,0.318592,1.88872,0.0785057,3.06999,0.142411,0.0877204,0.347493,1.69667,1.16307,0.765962,0.41996,0.730983,3.03925,1.12872,2.65268e-09,1.32632e-09,11.8088,23.618,0.121758,0.0498389,0.70825,1.53601,1.16122,0.488629,0.617383,0.72661,2.57456,1.13446,3.84572e-09,2.42635e-09,24.5565,38.9216
0.6,5.5,0.45,0.525,2.40732,0.0953555,6.80073,0.240527,5.16709,0.116534,8.5831,0.19377,0.69243,0.0475341,0.980382,0.0804768,0.0310825,0.154195,0.649594,1.18248,0.333941,0.221531,0.360413,1.24657,1.14234,2.63685e-09,1.24741e-09,9.06587,19.1639,0.0512992,0.00905784,0.337069,0.632516,1.17202,0.186061,0.189881,0.322399,0.943376,1.1433,3.8066e-09,2.31834e-09,19.5301,32.0675
0.6,5.5,0.45,0.575,0.0555779,0.0144887,0.0629249,0.0231365,0.0509864,0.0115759,0.148074,0.025451,0.00699037,0.00510348,0.0170772,0.0169955,0.000648,0.00441167,0.0180014,1.20493,0.00299705,0.00277274,0.00394983,0.0117599,1.16067,2.67089e-09,1.20499e-09,3.48438,7.72321,0.000560256,0.000127841,0.00394791,0.0073204,1.18418,0.00351016,0.00181371,0.00643603,0.0164859,1.1593,3.827e-09,2.26083e-09,7.75509,13.1274
0.6,5.5,0.45,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23042,0,0,0,0,1.1837,3.09574e-09,1.34107e-09,0.0647676,0.14951,0,0,0,0,1.19771,0,-0,0,0,1.18247,4.31341e-09,2.48201e-09,0.135439,0.235376
0.6,5.5,0.45,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25896,0,0,0,0,1.21145,0,0,0,0,0,0,0,0,1.2126,0,-0,0,0,1.21279,0,0,0,0
0.6,5.5,0.45,0.725,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.29053,0,0,0,0,1.24391,0,0,0,0,0,0,0,0,1.22885,0,-0,0,0,1.25027,0,0,0,0
0.6,5.5,0.45,0.775,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.32515,-0,0,0,0,1.28108,0,0,0,0,0,0,0,0,1.24647,0,-0,0,0,1.29492,0,0,0,0
0.6,5.5,0.45,0.825,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.3628,-0,0,0,0,1.32297,0,0,0,0,0,0,0,0,1.26546,0,-0,0,0,1.34672,0,0,0,0
0.6,5.5,0.45,0.875,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.4035,-0,0,0,0,1.36956,0,0,0,0,0,0,0,0,1.28581,0,-0,0,0,1.40568,0,0,0,0
0.6,5.5,0.45,0.925,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.44725,-0,0,0,0,1.42087,0,0,0,0,0,0,0,0,1.30753,0,-0,0,0,1.47181,0,0,0,0
0.6,5.5,0.45,0.975,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.49403,-0,0,0,0,1.47688,0,0,0,0,0,0,0,0,1.33061,0,-0,0,0,1.54509,0,0,0,0
0.6,5.5,0.55,0.025,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.12527,-0,0,0,0,1.21819,0,0,0,0,0,0,-0,0,1.12549,0,-0,-0,0,1.37712,0,0,0,0
0.6,5.5,0.55,0.075,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.1173,-0,0,0,0,1.18941,0,0,0,0,0,0,-0,0,1.124,0,-0,-0,0,1.32151,0,0,0,0
0.6,5.5,0.55,0.125,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.11238,-0,0,0,0,1.16533,0,0,0,0,0,0,-0,0,1.12387,0,-0,-0,0,1.27307,0,0,0,0
0.6,5.5,0.55,0.175,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.1105,-0,0,0,0,1.14597,0,0,0,0,0,0,-0,0,1.12511,0,-0,-0,0,1.23179,0,0,0,0
0.6,5.5,0.55,0.225,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.11165,-0,0,0,0,1.13132,0,0,0,0,0,0,-0,0,1.12772,0,-0,-0,0,1.19766,0,0,0,0
0.6,5.5,0.55,0.275,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.11585,-0,0,0,0,1.12138,0,0,0,0,0,0,0,0,1.13169,0,-0,0,0,1.1707,0,0,0,0
0.6,5.5,0.55,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1231,0,0,0,0,1.11615,0,0,0,0,0,0,0,0,1.13703,0,0,0,0,1.1509,0,0,0,0
0.6,5.5,0.55,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13338,0,0,0,0,1.11563,0,0,0,0,0,0,0,0,1.14373,0,0,0,0,1.13826,0,0,0,0
0.6,5.5,0.55,0.425,0.0388297,0.0121365,0.0516397,0.021136,0.0979668,0.0153558,0.13508,0.0255441,0.0122323,0.00942611,0.0331831,0.0142424,0.000425142,0.00146969,0.00970103,1.14671,0.00202022,0.00115897,0.00187177,0.00969522,1.11982,0,0,0,0,0.00082564,0.000822111,0.003927,0.0117336,1.15179,0.00295153,0.0034723,0.00334001,0.0154642,1.13278,0,0,0,0
0.6,5.5,0.55,0.475,4.68501,0.133311,11.5974,0.316745,8.99979,0.14718,16.062,0.278545,1.418,0.0770681,2.19366,0.1158,0.059382,0.235234,1.14855,1.16307,0.536586,0.294198,0.512082,2.12911,1.12872,3.34642e-09,1.64983e-09,0.00155739,0.003159,0.0816689,0.0334292,0.475056,1.03027,1.16122,0.338253,0.427383,0.502995,1.78224,1.13446,3.42828e-09,2.10021e-09,0.0045662,0.00745354
0.6,5.5,0.55,0.525,6.03854,0.151348,14.5933,0.355309,11.7648,0.168277,20.176,0.312185,1.69708,0.0843116,2.85243,0.132048,0.0779679,0.386785,1.62945,1.18248,0.716583,0.475371,0.773389,2.67493,1.14234,2.71719e-09,1.27821e-09,5.58295,11.8681,0.116801,0.0206235,0.767459,1.44015,1.17202,0.437368,0.446349,0.757854,2.21757,1.1433,3.92524e-09,2.37624e-09,11.8503,19.5751
0.6,5.5,0.55,0.575,3.91883,0.121924,7.83982,0.260426,7.81625,0.137162,10.9219,0.22969,1.07724,0.0671728,1.49051,0.0954534,0.0456908,0.311069,1.26929,1.20493,0.373403,0.345456,0.49211,1.46517,1.16067,2.65355e-09,1.19162e-09,7.46728,16.6284,0.0858876,0.0195982,0.605217,1.12222,1.18418,0.258908,0.133779,0.474719,1.21599,1.1593,3.82162e-09,2.24788e-09,16.2124,27.5628
0.6,5.5,0.55,0.625,1.01182,0.061953,1.64089,0.119143,2.13868,0.0717474,2.36798,0.106951,0.329096,0.0371276,0.317878,0.0440812,0.00902316,0.0973236,0.412132,1.23042,0.0686611,0.0981852,0.120569,0.318909,1.1837,2.70084e-09,1.16817e-09,3.90448,9.02728,0.0262104,0.0127841,0.191146,0.380615,1.19771,0.0642737,-0.00713638,0.116089,0.272872,1.18247,3.90966e-09,2.24041e-09,8.64186,15.0806
0.6,5.5,0.55,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25896,0,0,0,0,1.21145,2.84126e-09,1.20519e-09,0.900311,2.12251,0,0,0,0,1.2126,0,-0,0,0,1.21279,4.17846e-09,2.35763e-09,2.03022,3.5982
0.6,5.5,0.55,0.725,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.29053,0,0,0,0,1.24391,0,0,0,0,0,0,0,0,1.22885,0,-0,0,0,1.25027,0,0,0,0
0.6,5.5,0.55,0.775,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.32515,-0,0,0,0,1.28108,0,0,0,0,0,0,0,0,1.24647,0,-0,0,0,1.29492,0,0,0,0
0.6,5.5,0.55,0.825,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.3628,-0,0,0,0,1.32297,0,0,0,0,0,0,0,0,1.26546,0,-0,0,0,1.34672,0,0,0,0
0.6,5.5,0.55,0.875,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.4035,-0,0,0,0,1.36956,0,0,0,0,0,0,0,0,1.28581,0,-0,0,0,1.40568,0,0,0,0
0.6,5.5,0.55,0.925,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.44725,-0,0,0,0,1.42087,0,0,0,0,0,0,0,0,1.30753,0,-0,0,0,1.47181,0,0,0,0
0.6,5.5,0.55,0.975,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.49403,-0,0,0,0,1.47688,0,0,0,0,0,0,0,0,1.33061,0,-0,0,0,1.54509,0,0,0,0
0.6,5.5,0.65,0.025,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.12527,-0,0,0,0,1.21819,0,0,0,0,0,0,-0,0,1.12549,0,-0,-0,0,1.37712,0,0,0,0
0.6,5.5,0.65,0.075,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.1173,-0,0,0,0,1.18941,0,0,0,0,0,0,-0,0,1.124,0,-0,-0,0,1.32151,0,0,0,0
0.6,5.5,0.65,0.125,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.11238,-0,0,0,0,1.16533,0,0,0,0,0,0,-0,0,1.12387,0,-0,-0,0,1.27307,0,0,0,0
0.6,5.5,0.65,0.175,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,1.1105,-0,0,0,0,1.14597,0,0,0,0,0,0,-0,0,1.12511,0,-0,-0,0,1.23179,0,0,0,0
0.6,5.5,0.65,0.225,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.11165,-0,0,0,0,1.13132,0,0,0,0,0,0,-0,0,1.12772,0,-0,-0,0,1.19766,0,0,0,0
0.6,5.5,0.65,0.275,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.11585,-0,0,0,0,1.12138,0,0,0,0,0,0,0,0,1.13169,0,-0,0,0,1.1707,0,0,0,0
0.6,5.5,0.65,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1231,0,0,0,0,1.11615,0,0,0,0,0,0,0,0,1.13703,0,0,0,0,1.1509,0,0,0,0
0.6,5.5,0.65,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13338,0,0,0,0,1.11563,0,0,0,0,0,0,0,0,1.14373,0,0,0,0,1.13826,0,0,0,0
0.6,5.5,0.65,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14671,0,0,0,0,1.11982,0,0,0,0,0,0,0,0,1.15179,0,0,0,0,1.13278,0,0,0,0
0.6,5.5,0.65,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16307,0,0,0,0,1.12872,0,0,0,0,0,0,0,0,1.16122,0,0,0,0,1.13446,0,0,0,0
0.6,5.5,0.65,0.525,0.778965,0.0572746,2.09406,0.139367,1.5486,0.0744399,2.80183,0.135091,0.186942,0.0294573,0.384254,0.0586811,0.0100578,0.0498948,0.210197,1.18248,0.102826,0.0682134,0.110978,0.383839,1.14234,0,0,0,0,0.0153746,0.00271468,0.101021,0.189568,1.17202,0.0607369,0.061984,0.105243,0.307951,1.1433,0,0,0,0
0.6,5.5,0.65,0.575,4.31213,0.134756,8.54587,0.281542,8.82878,0.17774,12.7893,0.288622,1.25453,0.0763097,1.57459,0.118788,0.0502764,0.342289,1.39668,1.20493,0.407032,0.376568,0.536429,1.59712,1.16067,2.60526e-09,1.15929e-09,0.681916,1.53246,0.0970137,0.022137,0.683618,1.2676,1.18418,0.303177,0.156653,0.555888,1.42391,1.1593,3.7563e-09,2.18945e-09,1.40682,2.41359
0.6,5.5,0.65,0.625,1.77384,0.0864292,3.40193,0.177635,4.02503,0.120011,4.64345,0.173911,0.400611,0.0431222,0.551308,0.0702888,0.0158186,0.170619,0.722512,1.23042,0.14235,0.20356,0.249967,0.661171,1.1837,2.67482e-09,1.15485e-09,3.85028,8.91785,0.0493282,0.0240599,0.35974,0.716323,1.19771,0.126036,-0.013994,0.227644,0.535083,1.18247,3.90241e-09,2.23321e-09,8.54386,14.9299
0.6,5.5,0.65,0.675,0.0983771,0.020354,0.099602,0.0303948,0.170623,0.0247089,0.149338,0.0314777,0.0344374,0.0199533,0.0165883,0.0121924,0.000461087,0.0112619,0.0511662,1.25896,0.0031622,0.00795737,0.00847793,0.0204873,1.21145,2.86515e-09,1.21351e-09,1.50275,3.54805,0.00234251,0.00207539,0.0172447,0.0384903,1.2126,0.00477727,-0.003534,0.00810022,0.0181604,1.21279,4.19028e-09,2.36141e-09,3.29773,5.85177
0.6,5.5,0.65,0.725,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.29053,0,0,0,0,1.24391,3.18566e-09,1.34545e-09,0.0525405,0.124402,0,0,0,0,1.22885,0,-0,0,0,1.25027,4.76168e-09,2.67206e-09,0.120722,0.21513
0.6,5.5,0.65,0.775,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.32515,-0,0,0,0,1.28108,0,0,0,0,0,0,0,0,1.24647,0,-0,0,0,1.29492,0,0,0,0
0.6,5.5,0.65,0.825,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1.3628,-0,0,0,0,1.32297,0,0,0,0,0,0,0,0,1.26546,0,-0,0,0,1.34672,0,0,0,0
