Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,RY_1p8rho,RY_noexc,RY_nodelta,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp
5.5,5.82282,0.010446,0.5,0.525000,0.518476,8.75689e-05,0.6,0.525000,0.538243,3.64323e-05,460,2.37394,0.558728,2.27789,0.529334,0.522133,0.516186,0.52072,0.520324,0.0412578,0.955901,1.80586,0.970131,0.0579636,1.84417,0.088435,720.514,439.523,0.00928239,0.00331867,0.0259838,0.0207114,0.0111017,0.0259838,0.89263,0.79045,1.54563,1.28341,6.29328,3.21303,0.498868,0.517782,3.22564,-8.03821
5.5,4.53849,0.00410136,0.5,0.375000,0.387861,3.7799e-05,0.6,0.575000,0.574056,0.000103203,460,4.74107,0.881786,4.30423,0.656793,0.638738,0.622937,0.645055,0.636328,0.0346222,1.91835,2.92079,1.94931,0.07532,2.9522,0.102735,720.514,439.523,0.0210964,0.00503891,0.119701,0.00987207,0.0171013,0.119701,2.13335,1.8013,3.6075,3.09797,8.04783,3.78139,0.376752,0.557965,3.58547,2.21951
5.5,4.8933,0.0129254,0.5,0.425000,0.426956,9.9853e-05,0.6,0.575000,0.573776,0.00010305,460,5.16107,0.548268,4.6259,0.672527,0.65221,0.63431,0.642618,0.645731,0.0195985,6.74031,10.0224,6.90453,0.145155,10.5149,0.196769,720.514,439.523,0.0879204,0.0476614,0.443902,0.266662,0.160181,0.443902,7.71404,6.36864,13.2348,11.4703,7.45398,3.53362,0.413344,0.555587,3.51042,0.0815996
5.5,5.30219,0.0199792,0.5,0.475000,0.474204,0.000100658,0.6,0.575000,0.574433,0.000101788,460,4.23682,0.406838,3.82602,0.635782,0.616664,0.599993,0.605693,0.609101,0.0179897,7.66235,12.0519,7.92045,0.162976,12.8281,0.224898,720.514,439.523,0.124893,0.081097,0.455927,0.384911,0.255367,0.455927,8.73511,6.9716,15.221,12.5553,6.76536,3.22838,0.468838,0.572779,3.42842,-2.2558
5.5,5.67056,0.0226539,0.5,0.525000,0.521874,9.8322e-05,0.6,0.575000,0.576529,9.63304e-05,460,4.73081,0.605182,4.27523,0.656389,0.637472,0.620838,0.631188,0.630841,0.0238176,4.95676,7.55156,5.09856,0.133607,7.92306,0.183444,720.514,439.523,0.0736794,0.0388147,0.304761,0.175971,0.12315,0.304761,5.09941,4.04562,9.01338,7.25714,6.08037,2.90534,0.501121,0.553122,3.34293,-4.69309
5.5,6.06985,0.0116362,0.5,0.575000,0.562172,4.50801e-05,0.6,0.575000,0.572276,8.04729e-05,460,8.97847,3.64641,7.91117,0.768848,0.748136,0.729493,0.724741,0.73827,0.064944,1.06725,1.38812,1.09272,0.0645893,1.48241,0.0817987,720.514,439.523,0.0100906,0.00868634,0.0684765,0.0486636,0.0266483,0.0684765,0.927777,0.683914,1.6527,1.32,5.6104,2.7076,0.529611,0.528714,3.29693,-6.00465
5.5,4.54111,0.00413866,0.5,0.375000,0.388044,3.65573e-05,0.6,0.625000,0.623977,0.000103578,460,4.16695,0.827171,3.3704,0.632666,0.592966,0.555112,0.585654,0.581834,0.0372046,1.37851,2.1789,1.42471,0.0602945,2.32078,0.0856471,720.514,439.523,0.0182663,0.021079,0.172115,0.0542117,0.0710817,0.172115,1.56579,1.33366,2.69233,2.37751,8.04624,3.40974,0.377057,0.607246,3.8982,11.1356
5.5,4.89048,0.0126559,0.5,0.425000,0.426912,0.000100139,0.6,0.625000,0.623839,0.000102838,460,3.03309,0.30044,2.57123,0.573445,0.543464,0.516279,0.542562,0.533591,0.0182216,4.93861,8.61217,5.18991,0.119367,9.24142,0.177647,720.514,439.523,0.108532,0.10065,0.469755,0.211565,0.313176,0.469755,6.24767,5.20056,10.9225,9.10848,7.45159,3.1948,0.413358,0.604298,3.81542,8.77737
5.5,5.29187,0.019642,0.5,0.475000,0.474326,0.00010172,0.6,0.625000,0.623439,0.000104142,460,3.48303,0.331986,2.95949,0.599093,0.568934,0.541414,0.563809,0.559133,0.0177863,6.0767,10.1432,6.34303,0.136061,10.8686,0.197749,720.514,439.523,0.13365,0.0823417,0.568594,0.309556,0.284208,0.568594,7.4123,6.01132,13.1921,10.7985,6.75131,2.92756,0.457395,0.601093,3.7134,5.86893
5.5,5.65365,0.0236745,0.5,0.525000,0.516589,7.26658e-05,0.6,0.625000,0.618411,8.10153e-05,460,4.80146,0.789052,4.19133,0.659148,0.633759,0.610699,0.617877,0.618248,0.0305575,2.78762,4.22913,2.91488,0.0949373,4.63561,0.13302,720.514,439.523,0.0526228,0.0480108,0.225286,0.168273,0.158681,0.225286,3.07617,2.43272,5.53962,4.45587,6.17422,2.7231,0.492984,0.590371,3.613,3.00685
5.5,4.54348,0.00405468,0.5,0.375000,0.38847,3.53252e-05,0.6,0.675000,0.672485,9.13861e-05,460,2.83567,0.598936,2.35629,0.561125,0.528027,0.498301,0.515358,0.517905,0.0384539,0.951891,1.6964,1.00573,0.0503854,1.87097,0.0738383,720.514,439.523,0.0264588,0.0176936,0.0906239,0.089605,0.0640947,0.0906239,1.19616,0.981019,2.0814,1.83255,8.03716,3.04827,0.377538,0.653971,4.19902,19.7123
5.5,4.89006,0.0125071,0.5,0.425000,0.426918,9.69735e-05,0.6,0.675000,0.673085,9.86829e-05,460,3.92881,0.465685,3.26467,0.621633,0.587043,0.554702,0.576491,0.564118,0.0222227,3.769,6.06307,4.11462,0.0995926,6.99816,0.145987,720.514,439.523,0.139874,0.153001,0.419575,0.335196,0.471809,0.419575,4.61537,3.91111,8.18361,7.06265,7.45066,2.86181,0.413229,0.651647,4.11646,17.3607
5.5,5.29156,0.0212328,0.5,0.475000,0.469079,8.18959e-05,0.6,0.675000,0.666485,6.6951e-05,460,3.04918,0.416654,2.564,0.574418,0.542962,0.514427,0.527681,0.528402,0.0251548,2.52165,4.38992,2.70794,0.0835068,4.97457,0.125789,720.514,439.523,0.093832,0.059832,0.242883,0.282003,0.211104,0.242883,3.19589,2.63618,5.75644,4.85507,6.87263,2.71188,0.45042,0.641559,4.01382,14.4347
5.5,4.80023,0.00949839,0.5,0.425000,0.420716,6.6101e-05,0.6,0.725000,0.706254,1.20274e-05,460,2.10665,0.658931,1.78574,0.508732,0.481484,0.45696,0.478348,0.471089,0.0530097,0.409971,0.805868,0.442992,0.0322726,0.896834,0.055017,720.514,439.523,0.0193394,0.00733898,0.0370951,0.0410056,0.0268159,0.0370951,0.539641,0.435987,0.961671,0.716997,7.4941,2.66894,-nan,-nan,4.30239,22.6619
5.5,4.54064,0.00551723,0.5,0.375000,0.385285,4.41937e-05,0.7,0.575000,0.593064,1.02306e-05,360,4.12602,1.98006,3.56176,0.630815,0.603267,0.576895,0.604606,0.594195,0.0899589,0.510364,0.809054,0.519273,0.0496615,0.833562,0.0843451,363.341,196.717,0.00270561,0.0058856,0.0644495,0.00262866,0.0187617,0.0644495,0.682131,0.657774,1.15922,1.01174,8.12895,3.67341,0.375083,0.577076,3.73063,-8.87125
5.5,4.98069,0.014685,0.5,0.425000,0.42382,9.92724e-05,0.7,0.575000,0.593771,9.98079e-06,360,2.66472,1.13172,2.50825,0.549868,0.539047,0.529884,0.540494,0.527445,0.0764356,0.595325,1.08267,0.640904,0.0589574,1.18783,0.10561,363.341,196.717,0.0303458,0.0112067,0.0270011,0.0477871,0.037717,0.0270011,0.832812,0.759236,1.43808,1.16924,7.65475,3.475,0.411877,0.575958,3.72421,-9.02788
5.5,4.54059,0.00489248,0.5,0.375000,0.387452,4.21903e-05,0.7,0.625000,0.623945,0.000106449,360,5.17109,1.34943,4.18436,0.672885,0.633447,0.594575,0.602597,0.622222,0.0481316,2.10293,3.12524,2.16719,0.10337,3.42418,0.162402,363.341,196.717,0.0329114,0.0245389,0.295386,0.184578,0.085445,0.295386,2.74247,2.45181,4.71197,4.25616,8.06341,3.42163,0.376521,0.606144,3.90338,-4.65141
5.5,4.90685,0.0140955,0.5,0.425000,0.425681,0.000100785,0.7,0.625000,0.62629,9.48745e-05,360,5.53355,0.898628,4.61014,0.685322,0.651574,0.619954,0.642887,0.641249,0.0296614,6.20042,9.04745,6.40992,0.188062,9.61981,0.279345,363.341,196.717,0.105221,0.0668967,0.644098,0.273144,0.228676,0.644098,7.31181,6.00698,12.7853,11.2095,7.50583,3.20004,0.412145,0.606915,3.85367,-5.86565
5.5,5.37975,0.019529,0.5,0.475000,0.471798,9.713e-05,0.7,0.625000,0.629211,9.4572e-05,360,3.8779,0.648541,3.32595,0.619188,0.590497,0.564412,0.571605,0.582383,0.03135,4.31109,6.96248,4.43896,0.155606,7.48949,0.247209,363.341,196.717,0.0571625,0.0531303,0.408805,0.291117,0.172802,0.408805,5.26137,4.53781,9.36841,8.24683,6.90753,2.94796,0.455305,0.607441,3.82901,-6.46789
5.5,5.81457,0.00997276,0.5,0.525000,0.514581,5.60347e-05,0.7,0.625000,0.629793,6.41482e-05,360,3.95351,1.39702,3.2782,0.622808,0.58781,0.554638,0.599135,0.580046,0.0662533,1.08782,1.74663,1.13595,0.0823108,1.81903,0.130601,363.341,196.717,0.0262228,0.0126375,0.121189,0.0192603,0.0387004,0.121189,1.20766,0.975023,2.18285,1.74762,6.36916,2.73222,0.494511,0.605021,3.79831,-7.21797
5.5,4.54145,0.00454811,0.5,0.375000,0.387502,4.01687e-05,0.7,0.675000,0.673935,0.00010361,360,2.1089,0.489844,0.883607,0.508913,0.3857,0.235019,0.404236,0.378342,0.039378,1.61,3.1636,1.77487,0.0944708,3.51393,0.159569,363.341,196.717,0.0860455,0.0477254,0.506476,0.120952,0.170965,0.506476,2.50454,2.03208,4.35435,3.62833,8.06332,3.04932,0.376626,0.654818,4.21671,3.0025
5.5,4.89473,0.0138942,0.5,0.425000,0.426626,9.83278e-05,0.7,0.675000,0.673453,0.000101466,360,4.01067,0.558399,3.19257,0.625499,0.582903,0.54101,0.566614,0.566412,0.0261053,5.88324,9.40566,6.19031,0.172448,10.4356,0.279435,363.341,196.717,0.134287,0.126729,0.823575,0.440303,0.429735,0.823575,7.33631,6.23586,13.0049,10.9864,7.46449,2.86498,0.412818,0.651953,4.12557,0.776228
5.5,5.30833,0.0206029,0.5,0.475000,0.468431,7.90307e-05,0.7,0.675000,0.667169,7.20051e-05,360,4.87684,1.14775,3.91609,0.662042,0.621025,0.58125,0.615225,0.607171,0.043697,3.15331,4.76301,4.02292,0.146623,6.33053,0.223118,363.341,196.717,0.126154,0.578219,0.391216,0.248082,1.07599,0.391216,4.63664,3.75563,8.35089,7.05393,6.90785,2.71924,0.449952,0.642078,4.03641,-1.40169
5.5,4.52957,0.00491789,0.5,0.375000,0.386055,4.18236e-05,0.7,0.725000,0.71784,6.79197e-05,360,3.6131,1.22159,2.39503,0.605943,0.530885,0.451059,0.504483,0.519982,0.0632301,0.948382,1.56514,1.01147,0.0719004,1.7878,0.112224,363.341,196.717,0.0311381,0.0174536,0.178573,0.124963,0.0595759,0.178573,1.46922,1.13155,2.57356,2.13293,8.0883,2.73819,0.375258,0.698552,4.49686,9.84576
5.5,4.83812,0.0121042,0.5,0.425000,0.417962,7.33054e-05,0.7,0.725000,0.710366,2.73826e-05,360,3.36899,0.930284,2.83723,0.592889,0.561226,0.531716,0.546921,0.541966,0.051395,1.29143,2.1782,1.38371,0.0798562,2.4714,0.132329,363.341,196.717,0.0445909,0.0342002,0.141008,0.121753,0.119487,0.141008,1.68621,1.43969,3.00148,2.46949,7.62178,2.67275,0.393947,0.686336,4.39057,7.24927
5.5,4.61269,0.00771817,0.55,0.425000,0.429906,7.88225e-05,0.45,0.375000,0.387866,2.68761e-05,550,7.12,2.66709,6.99158,0.730216,0.727064,0.724484,0.722312,0.718488,0.0647067,2.23005,3.05396,2.25607,0.141719,3.1459,0.188599,283.008,171.978,0.0122629,0.0113597,0.0341069,0.0342021,0.0473999,0.0341069,3.10491,2.81903,4.79882,4.25916,7.00198,4.49025,0.415201,0.374984,2.21868,-7.13742
5.5,5.03774,0.0154727,0.55,0.475000,0.473599,0.000100029,0.45,0.375000,0.389501,2.65831e-05,550,7.09925,2.37434,6.72845,0.729712,0.72037,0.712506,0.71602,0.711358,0.0578198,2.7781,3.80712,2.80715,0.162587,3.91727,0.203362,283.008,171.978,0.00763246,0.0173614,0.0955476,0.0318015,0.0686223,0.0955476,3.18151,2.7371,4.95715,4.51947,6.4824,4.16121,0.456768,0.374798,2.20802,-7.58375
5.5,5.51219,0.0117398,0.55,0.525000,0.520054,8.81347e-05,0.45,0.375000,0.390382,2.29569e-05,550,6.79003,3.26283,6.57633,0.721966,0.716348,0.711688,0.708284,0.706872,0.0840757,1.3493,1.86893,1.37088,0.113643,1.94483,0.150306,283.008,171.978,0.0116227,0.00711097,0.032005,0.0345822,0.0314407,0.032005,1.59523,1.38529,2.49937,2.17417,5.97136,3.83696,0.498864,0.374299,2.20544,-7.69162
5.5,4.61106,0.00728114,0.55,0.425000,0.431359,7.96282e-05,0.45,0.425000,0.42422,0.000104301,550,4.81591,0.999258,4.38123,0.659706,0.642057,0.626575,0.637797,0.627164,0.0385714,4.46203,6.76367,4.55081,0.191179,7.1002,0.269079,283.008,171.978,0.0246797,0.0536659,0.292783,0.0768414,0.221026,0.292783,6.38373,5.63382,10.0779,8.92003,6.96404,4.24027,0.416574,0.409502,2.41856,1.22834
5.5,4.97045,0.0147289,0.55,0.475000,0.475586,0.000103161,0.45,0.425000,0.424223,0.000100373,550,3.95306,0.595377,3.70929,0.622787,0.610859,0.600728,0.603253,0.598163,0.0282387,7.46558,11.9874,7.66187,0.252524,12.7067,0.361971,283.008,171.978,0.084165,0.0942056,0.344818,0.267054,0.373706,0.344818,10.3577,9.41245,16.4724,14.673,6.36626,3.89827,0.457761,0.407473,2.36433,-1.04156
5.5,5.34441,0.0214105,0.55,0.525000,0.523254,9.96834e-05,0.45,0.425000,0.426377,9.79392e-05,550,6.58036,1.3112,6.27132,0.716456,0.707924,0.700774,0.686397,0.694118,0.0351389,7.41489,10.3494,7.70567,0.265356,11.2887,0.347092,283.008,171.978,0.17171,0.0706476,0.227904,0.537248,0.281263,0.227904,9.02182,7.51925,14.4223,12.5674,5.75485,3.52721,0.500376,0.406729,2.32171,-2.82529
5.5,5.67595,0.0233451,0.55,0.575000,0.572093,0.0001016,0.45,0.425000,0.429389,9.01182e-05,550,3.98373,0.997179,3.70744,0.624236,0.610766,0.599271,0.584153,0.603743,0.0469335,3.31386,5.30866,3.49895,0.188757,5.91728,0.260527,283.008,171.978,0.137589,0.0196718,0.156492,0.433174,0.0830935,0.156492,4.59537,3.90445,7.37167,6.25313,5.13058,3.13974,0.545955,0.4086,2.27004,-4.98796
5.5,6.01816,0.018279,0.55,0.625000,0.617547,8.32949e-05,0.45,0.425000,0.432391,7.39195e-05,550,4.0109,1.65104,3.65783,0.62551,0.608244,0.59327,0.5911,0.601222,0.0771822,1.30383,2.08442,1.36971,0.122851,2.27687,0.166066,283.008,171.978,0.0478608,0.00455237,0.0720899,0.128131,0.02634,0.0720899,1.48815,1.18387,2.39147,1.91954,4.61163,2.80821,0.585045,0.4072,2.24607,-5.99125
5.5,4.60884,0.00725554,0.55,0.425000,0.431425,7.91109e-05,0.45,0.475000,0.473794,0.000103413,550,4.26917,0.937872,3.89552,0.637207,0.620038,0.605147,0.602444,0.610533,0.0411473,2.91314,4.57173,2.97532,0.137859,4.87011,0.200864,283.008,171.978,0.0299485,0.0311301,0.197177,0.178398,0.12003,0.197177,4.62398,4.54226,7.51297,7.51439,6.95951,3.92697,0.416901,0.457683,2.70033,13.0219
5.5,4.96633,0.014484,0.55,0.475000,0.476122,0.000103463,0.45,0.475000,0.473236,0.000103285,550,3.22211,0.485721,2.90549,0.584609,0.565563,0.548966,0.562805,0.547674,0.027937,5.92511,10.1352,6.1835,0.211277,10.9646,0.322444,283.008,171.978,0.105468,0.125719,0.406208,0.226113,0.504011,0.406208,8.66517,7.75293,14.2094,12.5089,6.35053,3.61287,0.456136,0.451729,2.63362,10.2298
5.5,5.31283,0.022322,0.55,0.525000,0.524295,0.000103812,0.45,0.475000,0.473454,0.000100511,550,4.6842,0.828738,4.28965,0.654545,0.638103,0.623835,0.616801,0.621114,0.0329669,6.15597,9.40496,6.48945,0.226834,10.5012,0.322934,283.008,171.978,0.191739,0.0921334,0.353113,0.585354,0.364027,0.353113,8.58494,7.30782,14.1744,12.2752,5.70679,3.26568,0.502402,0.453546,2.55944,7.12479
5.5,5.59438,0.0266569,0.55,0.575000,0.573388,9.99716e-05,0.45,0.475000,0.47344,0.000104422,550,6.10572,1.44632,5.68126,0.703139,0.690123,0.678905,0.649685,0.677657,0.0424865,5.0312,7.15534,5.36459,0.216912,8.21955,0.302925,283.008,171.978,0.229077,0.0365836,0.231245,0.704577,0.157203,0.231245,6.08253,4.84677,10.0757,8.15915,5.04773,2.89852,0.545812,0.449659,2.46396,3.12877
5.5,4.61386,0.00630467,0.55,0.425000,0.433471,7.20627e-05,0.45,0.525000,0.512877,3.63046e-05,550,2.85609,0.929433,2.25368,0.562433,0.520283,0.48094,0.478449,0.507304,0.0593179,1.12148,1.99398,1.16124,0.0886283,2.28121,0.139261,283.008,171.978,0.0101655,0.0244293,0.144789,0.169117,0.0935655,0.144789,1.78039,1.54899,2.95974,2.70675,6.91607,3.66017,0.419215,0.495129,2.91275,21.9127
5.5,4.94081,0.0124165,0.55,0.475000,0.477574,9.73589e-05,0.45,0.525000,0.518266,8.27702e-05,550,4.423,0.996896,3.74994,0.643832,0.6129,0.584421,0.589404,0.587919,0.0421538,3.12972,4.86108,3.28691,0.147833,5.49934,0.220394,283.008,171.978,0.0560558,0.0824985,0.323799,0.263024,0.320773,0.323799,4.557,4.01691,7.68577,7.02994,6.29101,3.33356,0.459594,0.498798,2.8607,19.7341
5.5,5.28621,0.0202801,0.55,0.525000,0.525475,0.000100578,0.45,0.525000,0.521417,9.49197e-05,550,5.39503,1.20283,4.78851,0.680682,0.658645,0.638758,0.621923,0.629655,0.0408816,4.05973,5.96421,4.35938,0.170836,7.03088,0.255585,283.008,171.978,0.156412,0.105707,0.331669,0.544495,0.39612,0.331669,5.54665,4.85188,9.45402,8.33674,5.65967,3.00474,0.502196,0.498558,2.7984,17.1265
5.5,5.61219,0.0269889,0.55,0.575000,0.568521,8.00584e-05,0.45,0.525000,0.519152,8.52767e-05,550,4.6266,1.33144,4.03207,0.652238,0.626497,0.603005,0.589966,0.605933,0.053674,2.33606,3.58161,2.60017,0.137177,4.34661,0.206488,283.008,171.978,0.176178,0.0462765,0.207253,0.473502,0.172057,0.207253,3.20832,2.70229,5.50361,4.64431,5.14219,2.75056,0.536646,0.487149,2.73385,14.4249
5.5,4.61025,0.00796095,0.55,0.425000,0.430108,8.32514e-05,0.55,0.475000,0.479439,7.37485e-05,540,3.90661,0.802744,3.63691,0.620571,0.607171,0.595695,0.603903,0.604625,0.0385228,3.25667,5.24787,3.36981,0.137292,5.48374,0.239124,384.769,171.704,0.0457417,0.0548922,0.166355,0.0973738,0.106761,0.166355,4.23557,3.76733,6.91319,5.98283,6.99387,3.91198,0.415685,0.463385,2.74155,-6.18005
5.5,5.01784,0.0156095,0.55,0.475000,0.474253,0.000103219,0.55,0.475000,0.4828,6.63481e-05,540,2.78344,0.467124,2.60007,0.557747,0.545459,0.53514,0.546462,0.540684,0.0304546,4.17986,7.4942,4.26134,0.163374,7.69507,0.285742,384.769,171.704,0.038021,0.0303023,0.167586,0.0590281,0.111345,0.167586,5.45195,4.57166,9.01,7.64216,6.44683,3.60872,0.456674,0.465142,2.72443,-6.76601
5.5,5.46658,0.0160272,0.55,0.525000,0.520726,9.69742e-05,0.55,0.475000,0.484861,5.85462e-05,540,4.57797,1.1924,4.33145,0.650267,0.639919,0.631224,0.636769,0.630219,0.0486156,2.45276,3.77193,2.5111,0.124639,3.93876,0.206845,384.769,171.704,0.0211824,0.0275626,0.086206,0.049862,0.0936214,0.086206,2.93771,2.45457,4.90278,4.21665,5.91562,3.31255,0.499784,0.464768,2.71449,-7.1062
5.5,5.84534,0.00818896,0.55,0.575000,0.567599,8.13998e-05,0.55,0.475000,0.489655,2.97621e-05,540,3.5216,1.59863,3.19758,0.601148,0.583193,0.567642,0.576415,0.5801,0.0847713,0.69547,1.1569,0.701877,0.0680763,1.18691,0.117435,384.769,171.704,0.00188626,0.00318956,0.0391275,0.013683,0.0102462,0.0391275,0.675322,0.535046,1.1377,0.9073,5.33806,2.97858,0.542193,0.467311,2.68964,-7.95673
5.5,4.60987,0.00698735,0.55,0.425000,0.431115,7.60219e-05,0.55,0.525000,0.523965,0.000103776,540,3.91152,0.751634,3.55074,0.620806,0.602688,0.58702,0.590819,0.595852,0.0360253,3.38397,5.45093,3.46106,0.133746,5.74586,0.231608,384.769,171.704,0.041313,0.0259912,0.205528,0.167747,0.0996249,0.205528,4.80077,4.19157,8.03237,7.28183,6.96861,3.61954,0.416931,0.506353,2.98993,2.31978
5.5,4.96633,0.0144311,0.55,0.475000,0.475594,0.00010217,0.55,0.525000,0.523994,0.000104167,540,3.79957,0.525242,3.51955,0.615363,0.60104,0.588764,0.593089,0.59316,0.0259024,6.65752,10.8188,6.76872,0.189367,11.2844,0.335687,384.769,171.704,0.0414081,0.0546385,0.341478,0.188273,0.209224,0.341478,8.57968,7.41053,14.5285,12.4044,6.36157,3.33307,0.457997,0.504002,2.91979,-0.0806367
5.5,5.33295,0.0229466,0.55,0.525000,0.523572,0.000100407,0.55,0.525000,0.525399,0.000100072,540,3.13482,0.456753,2.81031,0.579527,0.559491,0.542124,0.557837,0.542365,0.0269177,5.98134,10.3211,6.29399,0.19537,11.2338,0.340829,384.769,171.704,0.0787363,0.175563,0.3694,0.169456,0.593124,0.3694,7.84392,6.37991,13.4258,11.2168,5.73802,3.01973,0.501546,0.502459,2.85507,-2.29535
5.5,5.69823,0.0218972,0.55,0.575000,0.567897,8.19666e-05,0.55,0.525000,0.523512,9.45142e-05,540,3.62904,0.837758,3.25163,0.606766,0.5863,0.568446,0.579346,0.571819,0.0431818,2.74681,4.52697,2.83559,0.135822,4.84265,0.231706,384.769,171.704,0.0266593,0.0428858,0.16842,0.0892345,0.165511,0.16842,3.22144,2.52335,5.54965,4.47832,5.2186,2.76387,0.538857,0.494873,2.80175,-4.12006
5.5,4.60817,0.00672605,0.55,0.425000,0.431379,7.78927e-05,0.55,0.575000,0.573128,0.00010334,540,3.31007,0.695158,2.67604,0.589607,0.550632,0.514637,0.534136,0.536246,0.0390267,2.54915,4.32348,2.76778,0.11781,4.96265,0.204871,384.769,171.704,0.0545256,0.123068,0.280605,0.21768,0.34048,0.280605,3.67792,2.9876,6.3085,5.50896,6.95989,3.30345,0.416625,0.554535,3.26799,11.8352
5.5,4.9681,0.0145335,0.55,0.475000,0.476063,0.000100627,0.55,0.575000,0.572948,0.00010212,540,2.43424,0.353581,2.07915,0.533745,0.50651,0.482213,0.504776,0.49623,0.0256221,4.77218,8.94094,5.10789,0.161561,9.81527,0.304292,384.769,171.704,0.139821,0.139717,0.419016,0.295511,0.419,0.419016,6.98917,5.81973,12.1636,9.94026,6.3534,3.05166,0.458261,0.551398,3.19136,9.21287
5.5,5.32265,0.0234765,0.55,0.525000,0.521891,9.4036e-05,0.55,0.575000,0.572237,9.77925e-05,540,2.95618,0.469618,2.5802,0.568729,0.544087,0.522429,0.531228,0.535588,0.0291155,4.39503,7.72782,4.5906,0.15738,8.38895,0.282734,384.769,171.704,0.0925619,0.0663414,0.325148,0.330786,0.226855,0.325148,5.98065,4.85945,10.5291,8.88083,5.76078,2.79351,0.498955,0.546663,3.11477,6.59195
5.5,5.71253,0.0156209,0.55,0.575000,0.559346,2.6581e-05,0.55,0.575000,0.562979,4.78521e-05,540,3.3187,1.5283,2.74695,0.590091,0.555355,0.523854,0.562648,0.547668,0.0855974,0.585899,0.992896,0.610279,0.0606421,1.03766,0.10091,384.769,171.704,0.0115196,0.00685518,0.0531961,0.0123902,0.0242542,0.0531961,0.772202,0.581996,1.36428,1.11672,5.38155,2.66451,-nan,-nan,3.06796,4.9902
5.5,4.6126,0.00652892,0.55,0.425000,0.433031,7.43653e-05,0.55,0.625000,0.619641,8.11944e-05,540,5.43024,2.57153,4.73318,0.681875,0.656482,0.631795,0.513955,0.638659,0.0867495,1.02724,1.50649,1.54725,0.0791219,2.77603,0.152542,384.769,171.704,0.098648,0.37935,0.124646,0.492123,0.575027,0.124646,2.16946,1.9942,3.79928,3.19359,6.92478,2.99702,0.418037,0.599021,3.52301,20.5625
5.5,4.95067,0.0138407,0.55,0.475000,0.47485,9.59579e-05,0.55,0.625000,0.62044,8.49993e-05,540,4.0741,0.822761,3.35612,0.628442,0.592176,0.55794,0.564003,0.571122,0.0378623,3.05146,4.8556,3.28175,0.122608,5.64794,0.217981,384.769,171.704,0.125712,0.068095,0.353324,0.417891,0.262231,0.353324,4.27897,3.60101,7.61451,6.53602,6.36002,2.78556,0.456401,0.596251,3.45257,18.1518
5.5,4.62523,0.0102364,0.55,0.425000,0.427799,8.82017e-05,0.65,0.525000,0.544373,7.04906e-06,530,1.80327,0.881212,1.50942,0.48305,0.455478,0.429976,0.458102,0.453101,0.0784975,0.397515,0.822927,0.413906,0.0477956,0.858379,0.0899623,298.041,169.227,0.0152214,0.00158448,0.0521021,0.0236648,0.00624682,0.0521021,0.580207,0.594883,0.980552,0.827306,7.07007,3.53413,0.414505,0.526968,3.14033,-9.08346
5.5,5.11913,0.0129204,0.55,0.475000,0.473527,0.000109608,0.65,0.525000,0.544151,6.75764e-06,530,1.69235,1.00369,1.29774,0.472977,0.433721,0.397081,0.411172,0.431603,0.0929264,0.289782,0.612677,0.291865,0.0429568,0.65126,0.0790004,298.041,169.227,0.000449472,0.00147197,0.0416421,0.027503,0.00553652,0.0416421,0.416225,0.383948,0.71344,0.610935,6.57513,3.30615,0.455422,0.524842,3.13914,-9.11775
5.5,4.6093,0.00727917,0.55,0.425000,0.430535,7.76186e-05,0.65,0.575000,0.574591,0.000100003,530,3.52467,0.67961,3.16962,0.601311,0.581568,0.564275,0.568784,0.577478,0.0360086,3.30234,5.4919,3.35136,0.143148,5.73208,0.226904,298.041,169.227,0.0256574,0.0169119,0.227665,0.145959,0.0609377,0.227665,4.23584,3.67893,7.27488,6.26688,6.9819,3.30732,0.416278,0.555204,3.28314,-4.9488
5.5,4.99993,0.0156887,0.55,0.475000,0.474506,0.000104915,0.65,0.575000,0.577563,9.16628e-05,530,3.57531,0.600659,3.17183,0.603976,0.581697,0.562078,0.568118,0.574641,0.0314014,4.60047,7.61697,4.71767,0.174306,8.08386,0.271181,298.041,169.227,0.0577805,0.0417216,0.335231,0.2534,0.150946,0.335231,5.87717,4.98952,10.2529,8.87944,6.42147,3.05256,0.456345,0.55593,3.2473,-5.98647
5.5,5.44203,0.0178156,0.55,0.525000,0.520356,9.07419e-05,0.65,0.575000,0.57912,8.68842e-05,530,4.07738,0.865037,3.73634,0.628593,0.61222,0.598118,0.60336,0.603161,0.0397754,3.13181,4.98226,3.23997,0.14345,5.30369,0.217511,298.041,169.227,0.0555569,0.0347801,0.168845,0.154746,0.120796,0.168845,3.34445,2.79336,5.9162,5.0717,5.89968,2.81543,0.498249,0.555198,3.23123,-6.45179
