Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,RY_1p8rho,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp
4,3.34062,0.00843372,0.5,0.375000,0.372879,9.67305e-05,0.6,0.475000,0.488949,2.88053e-05,330,7.15541,2.70683,6.26514,0.731072,0.707749,0.686606,0.0652546,6.57278,8.9906,5.43477,0.497046,7.95872,0.426315,86.0119,112.713,0.0579672,0.00889589,0.510459,0.0995408,0.0389401,0.510459,10.4052,8.49781,16.5404,14.3872,6.50168,3.59779,0.359462,0.472477,2.33545,-7.90522
4,4.18898,0.00787144,0.5,0.475000,0.469931,9.62154e-05,0.6,0.475000,0.489535,2.59434e-05,330,3.4789,1.80558,3.16167,0.598872,0.581103,0.565757,0.0968418,1.99291,3.32778,1.64591,0.281783,2.80738,0.261126,86.0119,112.713,0.0168209,0.00896381,0.112457,0.0246943,0.0369997,0.112457,2.68957,2.18647,4.39717,3.62802,5.60877,3.13986,0.449289,0.468727,2.32643,-8.26078
4,3.07232,0.0016742,0.5,0.325000,0.34168,2.08483e-05,0.6,0.525000,0.523272,0.000102406,330,2.83225,1.21064,1.93383,0.560906,0.494425,0.42299,0.0778053,2.4541,4.37525,2.66474,0.294635,4.72932,0.303992,86.0119,112.713,0.0145514,0.420275,0.543276,0.219026,0.682489,0.543276,8.19091,7.44265,13.1431,11.4986,6.80337,3.54191,0.330767,0.506819,2.50966,-1.03557
4,3.30258,0.00768756,0.5,0.375000,0.376532,9.92994e-05,0.6,0.525000,0.524903,0.000100793,330,4.80215,0.767494,4.25998,0.659174,0.636803,0.616943,0.029718,21.2639,32.2584,18.9222,0.817548,30.7129,0.759482,86.0119,112.713,0.353044,0.231769,1.59502,0.698447,0.965313,1.59502,27.4948,23.7107,44.8385,40.3776,6.35486,3.32949,0.362585,0.506033,2.45585,-3.1575
4,3.64675,0.0166353,0.5,0.425000,0.422993,0.000100176,0.6,0.525000,0.527047,9.42057e-05,330,3.63442,0.579363,3.31316,0.607043,0.589781,0.574864,0.0298209,18.3533,30.2339,16.1702,0.778524,27.435,0.749102,86.0119,112.713,0.227574,0.0978294,1.08552,0.716901,0.400142,1.08552,24.8494,21.4531,41.184,35.8498,5.85711,3.08649,0.405506,0.505585,2.42208,-4.48891
4,4.08246,0.0135842,0.5,0.475000,0.468406,8.02894e-05,0.6,0.525000,0.522775,8.67264e-05,330,5.18907,1.37272,4.77438,0.673525,0.658095,0.644741,0.0487708,8.80703,13.076,7.20257,0.538225,11.2796,0.507876,86.0119,112.713,0.0478229,0.0510066,0.454666,0.265914,0.203304,0.454666,10.1599,8.195,17.0044,14.0581,5.51491,2.9382,0.4463,0.498246,2.42924,-4.20682
4,3.076,0.00160143,0.5,0.325000,0.342282,1.84597e-05,0.6,0.575000,0.572822,0.000106426,330,1.52385,0.701736,0.540018,0.456901,0.33921,0.19452,0.0689939,1.74165,3.81189,1.84966,0.234094,3.70757,0.262342,86.0119,112.713,0.226347,0.0473496,0.632977,0.245616,0.199877,0.632977,6.52168,5.90123,10.7521,9.20129,6.79448,3.23063,0.331488,0.555708,2.74626,8.29432
4,3.29575,0.00771127,0.5,0.375000,0.376869,9.97271e-05,0.6,0.575000,0.57315,0.000100283,330,5.2572,0.871438,4.20384,0.675928,0.634318,0.593986,0.0305069,18.6208,27.5485,16.166,0.706362,26.2463,0.673687,86.0119,112.713,0.300548,0.205458,2.38982,0.777664,0.836206,2.38982,22.5344,18.9514,37.8399,33.8345,6.33603,3.04733,0.363084,0.552799,2.67478,5.47597
4,3.61967,0.0188212,0.5,0.425000,0.418851,8.54194e-05,0.6,0.575000,0.567204,7.31814e-05,330,3.05332,0.598915,2.56096,0.574668,0.54275,0.513609,0.036116,10.1371,17.6399,9.32609,0.549938,16.8219,0.559674,86.0119,112.713,0.208026,0.333992,1.05817,0.600715,0.827367,1.05817,15.4352,13.375,26.2431,22.9015,5.90299,2.9045,0.399631,0.543117,2.61439,3.0946
4,3.07814,0.00146667,0.5,0.325000,0.341817,1.8432e-05,0.6,0.625000,0.620279,7.6913e-05,330,3.37022,1.59413,2.87376,0.592956,0.563558,0.536055,0.0880407,1.78698,3.01367,1.81703,0.226743,2.95231,0.232374,86.0119,112.713,0.191397,0.0534261,0.198187,0.287637,0.201698,0.198187,3.96336,3.48701,6.68459,5.4631,6.81048,2.94404,0.331076,0.600677,2.98034,17.5251
4,3.07644,0.00171736,0.5,0.325000,0.341477,1.96975e-05,0.7,0.575000,0.577593,9.09271e-05,320,2.41121,0.923876,0.777402,0.532069,0.372044,0.136176,0.0674303,2.25346,4.23528,2.17761,0.221544,4.12606,0.338708,102.643,72.8146,0.0908747,0.0328239,0.982552,0.137412,0.120627,0.982552,6.42852,5.85925,10.6286,9.70699,6.81626,3.21702,0.330766,0.559547,2.77577,-6.22611
4,3.32812,0.0083703,0.5,0.375000,0.373994,9.62431e-05,0.7,0.575000,0.580276,8.11269e-05,320,5.83981,1.35212,5.01726,0.695116,0.667305,0.641851,0.0418952,11.2695,16.2124,10.2324,0.491476,16.5975,0.674449,102.643,72.8146,0.0961267,0.21595,1.06298,0.544921,0.854119,1.06298,15.154,13.3397,25.511,23.9155,6.45501,3.05247,0.360354,0.560697,2.7544,-6.9481
4,3.75031,0.0106355,0.5,0.425000,0.419565,8.9854e-05,0.7,0.575000,0.57591,6.92915e-05,320,3.58082,0.983227,2.97588,0.604265,0.569947,0.53807,0.0513266,5.66472,9.37457,4.9085,0.360798,8.38192,0.526833,102.643,72.8146,0.14496,0.101562,0.603694,0.168847,0.380829,0.603694,8.32627,6.85239,14.2366,11.8943,6.07001,2.92001,0.402756,0.553377,2.74528,-7.2563
4,3.2809,0.00806258,0.5,0.375000,0.369563,8.14663e-05,0.7,0.625000,0.613608,5.04898e-05,320,5.70707,1.56161,4.74201,0.690947,0.656829,0.624822,0.0497183,7.69543,11.1375,6.53929,0.40922,10.4831,0.539908,102.643,72.8146,0.154952,0.0556356,0.804656,0.468082,0.178785,0.804656,8.78675,7.22619,15.031,13.2748,6.48036,2.88097,0.352725,0.591597,2.9067,-1.80305
4.75,3.84381,0.00372786,0.45,0.325000,0.338495,3.28145e-05,0.4,0.325000,0.341369,1.30491e-05,180,4.73015,1.79465,4.46343,0.656363,0.645534,0.636435,0.070641,1.87817,2.86147,1.63469,0.156586,2.63193,0.194753,227.573,140.285,0.0014032,0.00475012,0.0694388,0.00137898,0.0178875,0.0694388,2.3888,2.07131,3.53515,3.22777,8.39632,5.71726,0.330061,0.332655,2.06584,-7.83718
4.75,4.19638,0.0145651,0.45,0.375000,0.372504,0.000104425,0.4,0.325000,0.343101,1.17557e-05,180,8.77741,2.84636,8.63846,0.765211,0.762629,0.760533,0.0523028,4.41645,5.77155,4.21326,0.223271,5.94354,0.265497,227.573,140.285,0.0110355,0.00244392,0.0487939,0.0358055,0.00956655,0.0487939,4.61044,4.38426,6.90154,7.05295,7.95285,5.41348,0.362618,0.333372,2.05961,-8.11511
4.75,4.73615,0.0124467,0.45,0.425000,0.420923,9.34764e-05,0.4,0.325000,0.343388,1.06292e-05,180,3.54608,1.12901,3.44063,0.602443,0.596808,0.592183,0.0594809,2.15474,3.57667,2.04656,0.166681,3.40589,0.219442,227.573,140.285,0.0109126,0.00544326,0.0474948,0.0345024,0.0205498,0.0474948,2.52346,2.37762,3.82538,3.58385,7.39991,5.04537,0.407961,0.332568,2.05887,-8.14779
4.75,4.16648,0.0116755,0.45,0.375000,0.376584,9.87859e-05,0.4,0.375000,0.374288,0.000100504,180,4.76624,0.505676,4.59533,0.657778,0.650973,0.645333,0.0197409,22.0075,33.4574,20.0181,0.494845,30.8531,0.665037,227.573,140.285,0.0649069,0.116135,0.585292,0.23668,0.385024,0.585292,26.6064,23.9824,40.4417,36.5423,7.78447,5.08917,0.365472,0.362719,2.20797,-1.49601
4.75,4.58038,0.0204719,0.45,0.425000,0.423535,0.000100749,0.4,0.375000,0.376828,9.27785e-05,180,4.7563,0.529083,4.58246,0.657389,0.65045,0.644702,0.0207016,20.8146,31.6626,19.1343,0.497135,29.9535,0.64983,227.573,140.285,0.117532,0.0942924,0.55417,0.326868,0.351541,0.55417,25.3659,23.06,38.9704,36.0319,7.12031,4.65465,0.409217,0.363682,2.17196,-3.1028
4.75,4.94898,0.0207486,0.45,0.475000,0.471458,9.81845e-05,0.4,0.375000,0.380087,8.36452e-05,180,4.08645,0.607785,3.9023,0.629009,0.620364,0.613164,0.027884,11.2039,17.812,10.0419,0.384432,16.4764,0.499946,227.573,140.285,0.0457598,0.0868082,0.350003,0.180888,0.296502,0.350003,12.6722,11.208,19.5879,17.5942,6.43424,4.19654,0.453567,0.365462,2.12571,-5.16588
4.75,5.3132,0.0149083,0.45,0.525000,0.519974,9.48235e-05,0.4,0.375000,0.384717,5.56149e-05,180,4.22357,1.05018,4.05373,0.635195,0.627502,0.621084,0.0465868,4.4258,6.96763,3.7557,0.246893,5.78094,0.331762,227.573,140.285,0.0304102,0.0284747,0.128049,0.0663577,0.0989198,0.128049,4.08086,3.40869,6.3368,5.10724,5.79061,3.75165,0.498084,0.368221,2.09457,-6.55552
4.75,3.84136,0.00318058,0.45,0.325000,0.339171,2.97551e-05,0.4,0.425000,0.422787,0.000104553,180,6.27871,1.72391,5.77647,0.708135,0.693141,0.680218,0.0489506,3.39232,4.7905,3.40436,0.172051,5.2148,0.225008,227.573,140.285,0.0523907,0.0258052,0.200303,0.102953,0.0906133,0.200303,5.60328,5.49399,8.63904,9.05513,8.36933,5.08,0.330799,0.41182,2.55405,13.9435
4.75,4.16614,0.0117182,0.45,0.375000,0.377214,0.000100332,0.4,0.425000,0.423334,0.000105161,180,4.44948,0.489514,4.18407,0.644949,0.633434,0.623713,0.0205697,15.9896,24.7921,15.4372,0.379741,24.9767,0.527768,227.573,140.285,0.116696,0.0837645,0.707941,0.37496,0.299096,0.707941,20.8503,19.8685,32.534,31.8918,7.76582,4.73525,0.36602,0.410627,2.49427,11.2763
4.75,4.54861,0.0205496,0.45,0.425000,0.424866,0.000102715,0.4,0.425000,0.423315,0.00010329,180,4.46514,0.463791,4.20062,0.645606,0.634174,0.624503,0.0194167,20.0643,31.0783,18.4816,0.450819,29.2701,0.62131,227.573,140.285,0.147983,0.129756,0.862701,0.275773,0.446373,0.862701,25.9811,23.572,40.9522,37.6179,7.04442,4.31762,0.410993,0.409134,2.41735,7.84491
4.75,4.85834,0.0247139,0.45,0.475000,0.473684,0.000102065,0.4,0.425000,0.423592,0.000105893,180,5.5952,0.752414,5.30597,0.687344,0.677626,0.669431,0.0245172,16.0182,23.3045,14.6065,0.42337,22.1117,0.558208,227.573,140.285,0.0910882,0.162229,0.607269,0.322745,0.537349,0.607269,18.4969,16.5743,29.3119,26.7298,6.28494,3.86207,0.455645,0.406715,2.31712,3.37338
4.75,5.20846,0.0202671,0.45,0.525000,0.52179,9.85306e-05,0.4,0.425000,0.423804,0.000102215,180,6.04727,1.1849,5.69517,0.701411,0.690568,0.681397,0.0352134,8.74095,12.4619,7.64932,0.329322,11.699,0.413493,227.573,140.285,0.0857606,0.0774036,0.337014,0.204309,0.269248,0.337014,9.06541,7.76403,14.4227,12.9916,5.65832,3.47253,0.499288,0.404589,2.25576,0.635643
4.75,5.58223,0.0125493,0.45,0.575000,0.570461,9.72551e-05,0.4,0.425000,0.42373,0.000102826,180,6.49156,2.19904,6.15754,0.714056,0.704653,0.696693,0.059934,3.49269,4.89134,2.96311,0.217148,4.28461,0.275813,227.573,140.285,0.0646853,0.0239902,0.12447,0.119528,0.0888932,0.12447,3.31474,2.72798,5.28227,4.40197,5.08758,3.11067,0.543567,0.402334,2.21043,-1.38659
4.75,3.84263,0.00209574,0.45,0.325000,0.340821,2.27383e-05,0.4,0.475000,0.45811,1.64957e-05,180,3.85203,1.80758,3.57912,0.617933,0.604176,0.592075,0.0879539,0.624366,1.01041,0.756435,0.0625925,1.1416,0.102094,227.573,140.285,0.000359111,0.00152139,0.0538709,0.0645765,0.00495831,0.0538709,1.09502,1.32334,1.71835,1.82321,8.31805,4.78464,0.331968,0.44628,2.75574,22.9413
4.75,4.1476,0.00937079,0.45,0.375000,0.37934,9.17465e-05,0.4,0.475000,0.464371,5.684e-05,180,4.265,0.72071,3.94672,0.637024,0.622486,0.610063,0.0316516,5.86975,9.21433,5.95298,0.215141,9.81379,0.309107,227.573,140.285,0.072631,0.0626708,0.334106,0.152962,0.227008,0.334106,8.06701,7.99545,12.8706,13.1772,7.67388,4.40281,0.368066,0.45056,2.7086,20.8383
4.75,4.49686,0.0173446,0.45,0.425000,0.425993,0.000100899,0.4,0.475000,0.469643,9.28786e-05,180,5.04217,0.717488,4.6368,0.668221,0.652649,0.639266,0.0263264,10.8258,16.2009,10.0714,0.313457,16.4079,0.432841,227.573,140.285,0.1115,0.133671,0.597618,0.392113,0.456702,0.597618,14.4975,13.159,23.4555,22.5263,6.94605,3.97957,0.411513,0.453225,2.64419,17.9647
4.75,4.82967,0.0242559,0.45,0.475000,0.473925,9.94166e-05,0.4,0.475000,0.472239,9.83169e-05,180,5.41776,0.79755,5.03978,0.681453,0.668133,0.65669,0.0269764,11.376,16.6937,10.6336,0.326417,16.3715,0.455279,227.573,140.285,0.107757,0.183999,0.59002,0.327438,0.620254,0.59002,13.4173,12.1975,21.9342,20.2655,6.24703,3.57615,0.455813,0.453892,2.56671,14.5082
4.75,5.20072,0.0206469,0.45,0.525000,0.521452,9.84705e-05,0.4,0.475000,0.473422,9.84519e-05,180,3.20393,0.563637,2.94257,0.583561,0.567884,0.554424,0.0325823,6.13686,10.5162,5.49154,0.259927,9.56993,0.382571,227.573,140.285,0.0677726,0.127705,0.337574,0.253986,0.407463,0.337574,7.27975,6.28236,11.9922,10.1588,5.65745,3.22964,0.498838,0.452408,2.51843,12.3543
4.75,5.56252,0.0125471,0.45,0.575000,0.565689,6.8346e-05,0.4,0.475000,0.470833,9.71774e-05,180,4.55771,1.66643,4.11529,0.649439,0.630328,0.613694,0.0682644,1.92518,2.96438,1.66199,0.152406,2.76943,0.204987,227.573,140.285,0.0420575,0.0495603,0.114653,0.0827518,0.133389,0.114653,2.12716,1.73513,3.51418,3.02684,5.15442,2.9476,0.531586,0.433922,2.4694,10.1671
4.75,4.39236,0.00542828,0.45,0.425000,0.433675,6.97559e-05,0.4,0.525000,0.508962,2.66399e-05,180,3.8517,1.6653,3.52151,0.617917,0.601144,0.586737,0.0810375,0.922235,1.49249,0.849013,0.0900573,1.46915,0.130655,227.573,140.285,0.0018647,0.0145058,0.0534529,0.0144832,0.0511659,0.0534529,1.40826,1.27145,2.33148,2.19247,6.62298,3.58091,0.418098,0.490646,2.75103,22.7311
4.75,4.69032,0.011751,0.45,0.475000,0.476806,9.38181e-05,0.4,0.525000,0.515216,6.51174e-05,180,4.08874,1.05396,3.74413,0.629114,0.61261,0.598448,0.0483264,3.02521,4.80868,2.77964,0.173224,4.80489,0.246234,227.573,140.285,0.0735897,0.0888808,0.164461,0.126205,0.303698,0.164461,3.8205,3.3052,6.41153,5.83327,6.03147,3.23253,0.457419,0.494249,2.70323,20.5986
4.75,5.11509,0.019974,0.45,0.525000,0.521089,9.47006e-05,0.4,0.525000,0.515279,6.23856e-05,180,3.95062,1.17417,3.45994,0.622671,0.597852,0.576012,0.0557248,2.22125,3.56729,1.98265,0.14981,3.63265,0.209844,227.573,140.285,0.0354942,0.0579839,0.166873,0.137046,0.190187,0.166873,2.64831,2.25238,4.48704,4.15765,5.58308,2.98785,0.495335,0.490594,2.69735,20.3364
4.75,3.84961,0.00332346,0.45,0.325000,0.339391,2.92398e-05,0.5,0.425000,0.433265,4.68767e-05,170,7.10734,2.26822,6.62344,0.729908,0.717606,0.706789,0.0551552,3.26636,4.47502,3.21143,0.171815,4.38037,0.242772,261.768,150.52,0.0583781,0.030219,0.206275,0.153697,0.104618,0.206275,4.40537,4.2118,6.83256,6.29365,8.37775,5.00973,0.330855,0.422111,2.62124,-6.5305
4.75,4.18949,0.0138039,0.45,0.375000,0.374434,0.000100997,0.5,0.425000,0.436189,4.07292e-05,170,4.01906,0.622485,3.83827,0.625891,0.617262,0.610079,0.0290404,8.78008,14.0281,8.13992,0.30657,13.3103,0.42864,261.768,150.52,0.287533,0.0441479,0.274515,0.495368,0.14645,0.274515,10.7373,9.54884,16.8999,15.2619,7.88422,4.71135,0.363739,0.423719,2.60286,-7.18596
4.75,4.69967,0.0147757,0.45,0.425000,0.421911,9.64108e-05,0.5,0.425000,0.437263,4.01604e-05,170,6.60863,1.58186,6.34141,0.717211,0.709904,0.703828,0.0421667,6.01478,8.38634,5.45045,0.257721,8.36056,0.337608,261.768,150.52,0.193156,0.0464289,0.161716,0.505773,0.176058,0.161716,6.7548,5.85198,10.7764,9.86715,7.32385,4.38482,0.408314,0.423289,2.59747,-7.37811
4.75,5.0989,0.00835253,0.45,0.475000,0.466951,8.46485e-05,0.5,0.425000,0.44147,2.11854e-05,170,2.34179,0.899677,2.21657,0.526947,0.517418,0.50951,0.0671096,1.25791,2.38717,1.09854,0.125969,2.15033,0.187832,261.768,150.52,0.0360228,0.00242385,0.0400353,0.142644,0.0104661,0.0400353,1.45674,1.22765,2.35145,1.96733,6.70634,4.00179,0.450351,0.425687,2.57112,-8.31761
4.75,3.84741,0.00301166,0.45,0.325000,0.339803,2.77495e-05,0.5,0.475000,0.473475,0.000100135,170,5.84024,1.39892,5.40981,0.695129,0.681184,0.668941,0.0433413,4.1101,5.91272,4.21178,0.180726,6.07478,0.261371,261.768,150.52,0.0629526,0.0519494,0.280138,0.202839,0.19028,0.280138,5.86366,5.8448,9.27707,8.91455,8.35975,4.69181,0.331084,0.460982,2.86024,1.99201
4.75,4.16543,0.0115576,0.45,0.375000,0.377011,9.91567e-05,0.5,0.475000,0.473782,0.000103894,170,4.33314,0.468005,4.11007,0.639992,0.63009,0.621746,0.0202187,17.7293,27.7024,16.6213,0.408431,26.1195,0.598883,261.768,150.52,0.612731,0.126776,0.684554,1.28839,0.439377,0.684554,22.0915,19.7894,35.4599,31.2222,7.77043,4.38642,0.365696,0.459783,2.79334,-0.393499
4.75,4.56493,0.0199481,0.45,0.425000,0.424035,0.000100563,0.5,0.475000,0.475025,9.8628e-05,170,5.10985,0.591425,4.74636,0.670686,0.657,0.645241,0.0213795,19.4768,29.0401,17.442,0.453286,27.3398,0.632591,261.768,150.52,0.581517,0.193085,0.964902,1.55263,0.571725,0.964902,23.7753,20.3459,38.6961,33.5997,7.08673,4.01518,0.409647,0.458874,2.72806,-2.72139
4.75,4.93721,0.0211453,0.45,0.475000,0.471837,9.71738e-05,0.5,0.475000,0.478402,9.54724e-05,170,4.67745,0.708524,4.41279,0.654276,0.6434,0.634124,0.0282287,11.6767,17.8468,9.90885,0.366494,15.0279,0.528325,261.768,150.52,0.173597,0.131607,0.485008,0.54654,0.403379,0.485008,12.9472,10.6485,21.3114,16.8109,6.41251,3.62627,0.454097,0.460038,2.66961,-4.80565
4.75,5.30186,0.0152791,0.45,0.525000,0.519859,9.68653e-05,0.5,0.475000,0.481871,8.16303e-05,170,3.78558,0.909259,3.51052,0.614672,0.60056,0.588619,0.0450015,4.02233,6.54386,3.30112,0.228227,5.78458,0.302761,261.768,150.52,0.0191629,0.0271625,0.171125,0.0461533,0.0932663,0.171125,4.18721,3.38821,6.96186,6.00576,5.78225,3.25261,0.497751,0.461537,2.62071,-6.54932
4.75,3.84565,0.00302982,0.45,0.325000,0.339622,2.70381e-05,0.5,0.525000,0.523297,0.000104239,170,8.16526,2.75438,7.35078,0.753396,0.735701,0.719081,0.0558344,3.43067,4.55361,3.48316,0.188314,4.83827,0.226734,261.768,150.52,0.029916,0.0836696,0.350156,0.27904,0.307924,0.350156,4.46631,4.38678,7.23627,6.75587,8.3623,4.31001,0.331061,0.509857,3.1621,12.7556
4.75,4.85843,0.0249537,0.45,0.475000,0.473422,0.000102545,0.5,0.525000,0.523549,0.000104032,170,5.15187,0.687918,4.77343,0.672198,0.658058,0.645914,0.0246399,14.7885,22.0002,12.8184,0.40335,20.2602,0.538772,261.768,150.52,0.416659,0.0941243,0.717926,1.09571,0.320292,0.717926,15.4336,12.8445,26.0959,22.3523,6.29125,3.31011,0.455187,0.503245,2.86746,2.24923
4.75,5.21106,0.0217574,0.45,0.525000,0.519684,8.83875e-05,0.5,0.525000,0.521977,9.60469e-05,170,4.28861,0.785338,3.97352,0.638057,0.623755,0.611499,0.0342937,6.95993,10.908,5.74827,0.278877,9.3367,0.390749,261.768,150.52,0.0620039,0.0883053,0.327421,0.161768,0.301867,0.327421,6.78368,5.45621,11.574,9.41479,5.69987,3.00679,0.496536,0.498307,2.7926,-0.420064
4.75,4.12442,0.00702308,0.5,0.375000,0.38132,7.02904e-05,0.4,0.325000,0.340638,1.64934e-05,300,7.82584,2.61099,7.57917,0.746318,0.740914,0.73641,0.0560096,2.89105,3.87375,2.93726,0.158571,3.92794,0.198424,284.343,183.995,0.00315288,0.0106955,0.0858506,0.0354206,0.0404401,0.0858506,3.69902,3.74043,5.49819,5.46743,7.57686,5.1715,0.369711,0.330588,1.96314,-7.56239
4.75,4.54891,0.0149853,0.5,0.425000,0.423566,0.000104705,0.4,0.325000,0.341988,1.53894e-05,300,9.46318,3.32143,9.19416,0.77717,0.772627,0.768893,0.0549733,3.692,4.75057,3.27823,0.195586,4.58113,0.222673,284.343,183.995,0.0183338,0.00572447,0.0667578,0.0292237,0.0273855,0.0667578,4.18065,3.68488,6.27818,5.97943,7.07396,4.83073,0.409659,0.330595,1.95646,-7.8769
4.75,5.03858,0.0117646,0.5,0.475000,0.470974,9.14945e-05,0.4,0.325000,0.34264,1.39039e-05,300,7.05871,3.01512,6.87393,0.728721,0.724111,0.720301,0.0739635,1.83863,2.52309,1.6942,0.138849,2.32647,0.171104,284.343,183.995,0.00325904,0.00647078,0.0403984,0.0252591,0.0277605,0.0403984,2.08872,1.91359,3.16054,2.84783,6.54369,4.47311,0.454572,0.329736,1.95279,-8.04957
4.75,4.12046,0.00623899,0.5,0.375000,0.38295,6.7605e-05,0.4,0.375000,0.373685,0.000103506,300,4.31186,0.640729,4.0582,0.63907,0.627708,0.618086,0.0278227,7.7239,12.0862,7.36796,0.256513,11.6064,0.340239,284.343,183.995,0.0552646,0.038141,0.349089,0.103055,0.153156,0.349089,11.1265,10.4792,16.8512,15.825,7.52502,4.91479,0.371295,0.362284,2.14348,0.92912
4.75,4.46611,0.014231,0.5,0.425000,0.425384,0.000101308,0.4,0.375000,0.374123,9.92486e-05,300,4.63425,0.495747,4.41255,0.652547,0.64339,0.635714,0.0199495,16.6711,25.5477,15.3697,0.388016,23.9078,0.506411,284.343,183.995,0.0765288,0.0643796,0.594482,0.20414,0.262388,0.594482,21.0241,19.2052,32.1046,29.4574,6.91885,4.53649,0.410684,0.360643,2.09367,-1.41622
4.75,4.85978,0.0231332,0.5,0.475000,0.473662,0.000101834,0.4,0.375000,0.376865,9.32941e-05,300,4.96055,0.62733,4.74315,0.665199,0.656874,0.649939,0.0234395,14.075,21.159,12.4735,0.381324,19.7491,0.476732,284.343,183.995,0.0665541,0.1017,0.421643,0.244151,0.362095,0.421643,17.8679,15.6212,27.4526,24.8367,6.28607,4.12048,0.455352,0.361567,2.06012,-2.996
4.75,5.2086,0.0241257,0.5,0.525000,0.521986,9.88354e-05,0.4,0.375000,0.380192,8.92788e-05,300,4.90306,0.856032,4.69543,0.663037,0.654991,0.648271,0.0323991,7.76208,11.7068,6.84233,0.291059,10.5026,0.366797,284.343,183.995,0.0552404,0.0708468,0.23699,0.135925,0.254342,0.23699,8.67544,7.50655,13.3633,11.5432,5.65527,3.69835,0.499374,0.363021,2.0206,-4.85683
4.75,5.54074,0.0169706,0.5,0.575000,0.570309,9.41481e-05,0.4,0.375000,0.384455,6.00327e-05,300,4.24295,1.21404,4.05925,0.636053,0.627757,0.620854,0.0536029,2.7565,4.33376,2.39511,0.182279,3.91573,0.226412,284.343,183.995,0.0290013,0.0270057,0.0798968,0.0722695,0.108766,0.0798968,2.89713,2.45844,4.47117,3.8531,5.05967,3.28708,0.543183,0.366184,1.98952,-6.32024
4.75,4.12081,0.00606171,0.5,0.375000,0.383212,6.52112e-05,0.4,0.425000,0.422901,0.000101602,300,7.45191,1.46075,6.87771,0.738035,0.724207,0.712199,0.033415,6.12156,8.29441,6.0961,0.199636,8.7687,0.260495,284.343,183.995,0.0495291,0.0336022,0.37066,0.160534,0.131316,0.37066,8.5513,8.3996,13.3169,13.6098,7.51838,4.57622,0.371822,0.410097,2.42552,14.2097
4.75,4.46293,0.0137626,0.5,0.425000,0.426259,0.000100916,0.4,0.425000,0.42329,0.000101046,300,4.60665,0.514213,4.28689,0.651432,0.637982,0.62648,0.0208255,12.6324,19.3918,12.2813,0.301408,19.5123,0.412599,284.343,183.995,0.0803912,0.0845303,0.675626,0.344766,0.324265,0.675626,17.0052,16.3106,26.7402,25.9839,6.89355,4.21967,0.411407,0.407889,2.36381,11.3039
4.75,4.81628,0.0236296,0.5,0.475000,0.474439,0.000103959,0.4,0.425000,0.423576,0.000103364,300,4.86,0.565349,4.58761,0.661399,0.65066,0.641581,0.0216058,13.9177,21.0428,12.7461,0.340886,20.0402,0.454842,284.343,183.995,0.0862075,0.127561,0.570741,0.409146,0.470538,0.570741,18.1118,16.309,28.6518,26.089,6.22214,3.8263,0.456277,0.406908,2.29326,7.98199
4.75,5.08946,0.0290488,0.5,0.525000,0.524014,0.000102455,0.4,0.425000,0.423856,0.000102216,300,6.21178,0.967291,5.88282,0.706222,0.696443,0.688182,0.0278276,11.1626,15.8061,9.81158,0.328621,14.6708,0.413972,284.343,183.995,0.128884,0.132023,0.409501,0.28286,0.477181,0.409501,13.3496,11.4219,21.1501,18.6139,5.51003,3.39742,0.50106,0.404673,2.19519,3.36423
4.75,5.39311,0.0277202,0.5,0.575000,0.570578,9.21021e-05,0.4,0.425000,0.423065,9.86102e-05,300,7.06447,1.65498,6.62238,0.728862,0.717577,0.707972,0.0405557,6.16541,8.45896,5.23361,0.257408,7.86824,0.311147,284.343,183.995,0.0989574,0.0548906,0.24591,0.307349,0.208302,0.24591,6.57674,5.41866,10.4273,9.06348,4.9427,3.04815,0.541737,0.40055,2.13153,0.366414
4.75,4.11703,0.00428059,0.5,0.375000,0.386118,5.12595e-05,0.4,0.475000,0.457767,1.92851e-05,300,3.81422,1.27255,3.61538,0.616085,0.606061,0.597654,0.0625207,0.977821,1.58715,1.14073,0.0732882,1.87876,0.108587,284.343,183.995,0.00913114,0.054034,0.0446873,0.00344173,0.130866,0.0446873,1.55631,1.71506,2.47188,2.71687,7.4312,4.29345,0.373794,0.444044,2.60361,22.5954
4.75,4.41757,0.0105325,0.5,0.425000,0.428287,9.86255e-05,0.4,0.475000,0.465104,6.52098e-05,300,5.37302,0.955525,4.88339,0.679932,0.662291,0.646999,0.032629,5.3072,7.80548,4.93487,0.188677,7.94193,0.251601,284.343,183.995,0.0486162,0.035537,0.328229,0.148603,0.130073,0.328229,6.58705,6.02049,10.6165,10.423,6.78419,3.90982,0.41321,0.448418,2.55882,20.486
