Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,y_RD_1p5rho,y_RD_1p8rho,y_RD_2rho,RY,RY_rho,RY_1p5rho,RY_1p8rho,RY_noexc,RY_nodelta,error,yield_neg,yield_pos,radia_corr_neg,radia_corr_pos,yield_neg_data,yield_neg_D2_data,error_neg,yield_pos_data,yield_pos_D2_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_norho,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_norho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp,Kpi_pos,Kpi_neg
5.5,6.04732,0.0161838,0.5,0.575000,0.569436,9.13795e-05,0.4,0.375000,0.385757,4.71581e-05,480,5.1222,1.51623,4.91927,4.81784,4.75699,4.71644,0.671132,0.663649,0.659781,0.657417,0.659716,0.655828,0.0546621,1.85808,2.76858,1.15624,1.15168,1.8962,1.68583,0.111683,2.87495,2.5509,0.152169,403.717,235.704,0.0176348,0.015331,1.607,0.0528569,0.0408537,0.0515066,2.40394,0.0528569,1.89028,1.63484,2.96401,2.57363,5.45762,3.52676,0.545438,0.368638,2.18318,-6.55477,0.0543564,0.00553614
5.5,4.54063,0.0035738,0.5,0.375000,0.38911,3.05543e-05,0.4,0.425000,0.423794,0.000104596,480,3.46132,0.776032,3.20533,3.07794,3.00169,2.95094,0.597926,0.583641,0.576148,0.571532,0.582395,0.579408,0.0418186,1.61337,2.69828,1.00748,0.968186,1.63454,1.65825,0.0839707,2.75939,2.9086,0.126061,403.717,235.704,0.0137093,0.00730705,1.60139,0.0871246,0.0302746,0.0328511,2.78694,0.0871246,2.49522,2.4767,3.9305,4.05965,8.01313,4.86002,0.378265,0.411217,2.63785,12.9064,0.0145553,0.00781465
5.5,4.88546,0.0119334,0.5,0.425000,0.426998,0.000100741,0.4,0.425000,0.423435,0.000103007,480,5.51163,0.705177,5.19468,5.03694,4.94253,4.87969,0.684597,0.673724,0.668029,0.664525,0.6689,0.668773,0.0233835,7.60115,11.1031,1.04748,1.01458,7.70538,7.54184,0.185462,11.4163,11.5486,0.265398,403.717,235.704,0.0555921,0.0439141,7.25662,0.3317,0.162342,0.146363,10.9436,0.3317,9.22975,8.81141,14.6697,14.4589,7.44256,4.53763,0.413348,0.409674,2.58454,10.6244,0.0142182,0.00779007
5.5,5.29512,0.0179533,0.5,0.475000,0.474932,0.000103914,0.4,0.425000,0.423621,0.000103896,480,5.2796,0.639114,5.00554,4.86878,4.78681,4.73219,0.67671,0.666872,0.661735,0.658579,0.661275,0.660616,0.0222659,9.00366,13.305,1.10395,1.0878,9.14441,8.50607,0.211896,13.7499,12.9493,0.305943,403.717,235.704,0.0593408,0.0681534,8.15585,0.345819,0.191669,0.217255,12.2311,0.345819,11.1265,10.0788,17.8135,16.3757,6.74141,4.12714,0.459053,0.40934,2.51969,7.84872,0.0142841,0.00779487
5.5,5.62424,0.0213121,0.5,0.525000,0.523169,0.00010093,0.4,0.425000,0.423782,0.000102378,480,5.66966,0.825739,5.34998,5.19086,5.09561,5.03221,0.689751,0.679144,0.673589,0.670171,0.673852,0.668299,0.0264937,7.20029,10.439,1.14467,1.11058,7.35085,6.58793,0.199092,10.9073,10.0565,0.278313,403.717,235.704,0.0546582,0.0768762,6.29027,0.283611,0.15519,0.266486,9.39955,0.283611,7.93418,6.9314,12.7418,11.4731,6.01253,3.6894,0.502122,0.406165,2.42997,4.00836,0.0559821,0.00634784
5.5,5.99286,0.0199583,0.5,0.575000,0.571611,9.75608e-05,0.4,0.425000,0.423616,0.000103405,480,5.36541,1.13073,5.10194,4.96997,4.89071,4.83785,0.679672,0.6704,0.665551,0.662569,0.662376,0.655864,0.0386748,3.56885,5.25084,1.15876,1.17391,3.67028,3.24639,0.145802,5.57938,4.87404,0.207975,403.717,235.704,0.0466721,0.0408615,3.07989,0.130961,0.122148,0.157727,4.47296,0.130961,3.96651,3.42306,6.37983,5.43471,5.376,3.29521,0.545999,0.403792,2.36839,1.37266,0.0559861,0.00634988
5.5,4.54106,0.00308971,0.5,0.375000,0.389433,2.92505e-05,0.4,0.475000,0.459295,1.77072e-05,480,3.64471,1.51768,3.21278,2.99743,2.86841,2.78248,0.607572,0.584072,0.571271,0.563218,0.582122,0.579906,0.0779073,0.48039,0.790672,1.04332,1.02932,0.490701,0.480935,0.0450003,0.816285,0.801354,0.0692338,403.717,235.704,0.00581271,0.00407002,0.460445,0.0420268,0.0125531,0.0123305,0.768152,0.0420268,0.788823,0.756071,1.26506,1.22903,8.00438,4.59514,0.378428,0.446712,2.85742,22.3043,0.0272331,0.00873919
5.5,4.88039,0.010611,0.5,0.425000,0.429213,9.50608e-05,0.4,0.475000,0.464709,5.19414e-05,480,3.4726,0.555132,3.24201,3.1264,3.05694,3.01058,0.598533,0.58575,0.57903,0.574886,0.578174,0.581313,0.0298245,3.03794,5.07564,0.991599,1.01409,3.0906,3.2015,0.108898,5.26833,5.31588,0.17568,403.717,235.704,0.029378,0.0237342,3.06368,0.163186,0.113129,0.0768849,5.00512,0.163186,4.03383,4.068,6.55585,6.46477,7.37703,4.22821,0.415174,0.449847,2.81915,20.6663,0.0293,0.00888991
5.5,5.25446,0.0163548,0.5,0.475000,0.475328,0.00010292,0.4,0.475000,0.469765,8.75644e-05,480,4.66525,0.664789,4.35076,4.19367,4.09948,4.0367,0.653789,0.640751,0.633864,0.629606,0.635479,0.631527,0.0265609,5.18011,7.92321,1.07164,1.06449,5.2976,5.05209,0.149344,8.28365,7.9665,0.226788,403.717,235.704,0.0562345,0.0534025,4.83382,0.265183,0.148639,0.189965,7.44316,0.265183,6.51639,6.08077,10.713,10.064,6.6864,3.82468,0.457767,0.452292,2.7703,18.5755,0.0313124,0.00903667
5.5,5.60688,0.0200896,0.5,0.525000,0.523955,0.000101405,0.4,0.475000,0.472124,9.60408e-05,480,4.05736,0.607223,3.70504,3.53012,3.42556,3.35601,0.62767,0.610644,0.6016,0.59599,0.602592,0.597242,0.0280598,4.74465,7.55915,1.15515,1.10566,4.90951,4.36563,0.154587,8.0943,7.52124,0.231385,403.717,235.704,0.0533618,0.0893532,4.1074,0.268126,0.1803,0.30371,6.83678,0.268126,5.88357,5.09336,9.75177,8.81986,5.98069,3.41912,0.502797,0.452288,2.69542,15.3706,0.0580634,0.00738709
5.5,5.98399,0.0200191,0.5,0.575000,0.571383,9.63195e-05,0.4,0.475000,0.473822,0.00010357,480,3.70356,0.705514,3.42593,3.28673,3.20309,3.14728,0.61057,0.59601,0.588293,0.583512,0.586948,0.581491,0.0356652,2.86994,4.70043,1.15444,1.17674,2.98761,2.6603,0.121336,5.08475,4.40752,0.189458,403.717,235.704,0.0430504,0.0588725,2.486,0.151041,0.1313,0.195293,3.99446,0.151041,3.17036,2.74623,5.2836,4.49004,5.37282,3.06278,0.546299,0.451579,2.64674,13.2866,0.0581383,0.00742447
5.5,6.37061,0.0107209,0.5,0.625000,0.616734,6.87319e-05,0.4,0.475000,0.47107,9.39288e-05,480,3.09359,1.31174,2.74169,2.56605,2.46076,2.39061,0.577083,0.555008,0.543104,0.535659,0.540717,0.537431,0.0782055,0.609134,1.05554,1.19794,1.18588,0.655572,0.562299,0.0621721,1.20103,1.03489,0.0941016,403.717,235.704,0.0231712,0.0155937,0.508483,0.0431684,0.0656727,0.0570095,0.890092,0.0431684,0.92536,0.772458,1.54561,1.30334,4.84319,2.76463,0.577643,0.431132,2.59573,11.1036,0.0580389,0.00737486
5.5,5.4933,0.011824,0.5,0.525000,0.528311,9.39862e-05,0.4,0.525000,0.512823,4.61873e-05,480,3.42975,0.998048,3.03706,2.84156,2.72453,2.64662,0.596218,0.573686,0.561504,0.553872,0.566945,0.557592,0.0542405,1.14645,1.92286,1.21416,1.18654,1.20738,1.01691,0.0764401,2.10599,1.79723,0.119011,403.717,235.704,0.0162002,0.033985,0.944231,0.0812192,0.0475427,0.106797,1.62056,0.0812192,1.40209,1.15478,2.38235,2.00781,5.78951,3.10949,0.505681,0.491432,2.84471,21.7606,0.059766,0.00823723
5.5,5.90694,0.0180556,0.5,0.575000,0.572335,0.000100955,0.4,0.525000,0.514148,4.94605e-05,480,8.06324,3.64349,7.25876,6.86097,6.62371,6.46612,0.751311,0.733541,0.723782,0.717613,0.706786,0.692819,0.0751123,1.01563,1.35181,1.13389,1.09966,1.06742,0.967187,0.0686057,1.54883,1.44798,0.0996315,403.717,235.704,0.0174605,0.0282182,0.895707,0.0734061,0.0692287,0.109937,1.2293,0.0734061,1.10972,0.978688,1.90249,1.73007,5.29744,2.83424,0.544507,0.489411,2.8304,21.148,0.0598479,0.00827813
5.5,6.35504,0.010395,0.5,0.625000,0.610006,2.7141e-05,0.4,0.525000,0.509827,1.93966e-05,480,0.578002,0.634,0.311668,0.177558,0.096787,0.0428123,0.344692,0.304214,0.281877,0.267719,0.304719,0.305244,0.0907525,0.107158,0.310881,1.10126,1.15814,0.118224,0.108644,0.0230256,0.345695,0.306296,0.0472988,403.717,235.704,0.00458288,0.00546562,0.0973048,0.0168024,0.0138834,0.0161771,0.26843,0.0168024,0.169433,0.153853,0.291185,0.251424,4.94645,2.66714,-nan,-nan,2.83375,21.2913,0.059649,0.00817881
5.5,4.5373,0.00400565,0.5,0.375000,0.388313,3.47276e-05,0.5,0.425000,0.435783,3.59044e-05,470,5.39137,1.78933,5.13629,5.00869,4.93211,4.88105,0.680558,0.671639,0.666988,0.664133,0.664037,0.667266,0.060863,1.23148,1.80951,1.076,1.08019,1.24927,1.19393,0.0803032,1.86796,1.76879,0.110747,424.513,264.721,0.0115489,0.00499043,1.14449,0.0460426,0.0359758,0.0181273,1.67518,0.0460426,1.57354,1.46239,2.49674,2.31139,8.03199,4.78744,0.377704,0.423294,2.71615,-7.0493,0.0188503,0.00812787
5.5,4.90637,0.0137666,0.5,0.425000,0.424669,0.000100219,0.5,0.425000,0.43825,2.98912e-05,470,3.96115,0.747267,3.76626,3.66875,3.61022,3.57119,0.62317,0.613714,0.608802,0.605793,0.600678,0.610178,0.0353708,3.46164,5.55489,1.19609,1.20451,3.55463,3.07873,0.147394,5.85821,5.02393,0.208486,424.513,264.721,0.064141,0.0136004,2.89412,0.114975,0.203624,0.0481918,4.61173,0.114975,4.1756,3.49103,6.69935,5.56187,7.53202,4.48916,0.411254,0.424629,2.70079,-7.57493,0.0196785,0.00818826
5.5,5.41811,0.014292,0.5,0.475000,0.4716,9.82741e-05,0.5,0.425000,0.439472,2.79328e-05,470,3.79717,0.916939,3.67025,3.60685,3.56882,3.54348,0.615245,0.608879,0.605619,0.603637,0.597733,0.600896,0.0452467,1.99936,3.24969,1.15426,1.13748,2.06348,1.85533,0.111405,3.45898,3.1541,0.155977,424.513,264.721,0.0421806,0.013376,1.73215,0.0448143,0.124046,0.0599454,2.85692,0.0448143,2.36641,2.05015,3.83739,3.37359,6.95544,4.14905,0.45525,0.424463,2.69306,-7.83964,0.0200757,0.00821723
5.5,4.54221,0.00344765,0.5,0.375000,0.38929,3.02032e-05,0.5,0.475000,0.472537,0.000130533,470,5.40997,1.73787,4.73881,4.40402,4.2034,4.06976,0.681189,0.656704,0.643028,0.634298,0.636016,0.635568,0.0588792,1.26415,1.8558,1.06226,1.05466,1.31216,1.27012,0.0787792,2.04486,1.99456,0.111157,424.513,264.721,0.0274693,0.01773,1.19006,0.122924,0.0967376,0.0825246,1.75963,0.122924,1.88461,1.77416,3.04468,2.88689,8.01031,4.50655,0.37843,0.459195,2.94188,0.675319,0.0321463,0.00909748
5.5,4.8827,0.0119454,0.5,0.425000,0.426985,9.97842e-05,0.5,0.475000,0.471383,0.000105876,470,4.3541,0.610689,4.02551,3.86117,3.76254,3.69679,0.640895,0.626192,0.618377,0.613529,0.612557,0.619296,0.0262508,5.85958,9.14281,1.11233,1.11435,6.12715,5.69604,0.176721,9.87187,9.10988,0.25339,424.513,264.721,0.190268,0.0502784,5.26786,0.324286,0.485455,0.168791,8.2046,0.324286,7.28266,6.54724,11.8905,10.6703,7.4392,4.21479,0.413233,0.455571,2.8764,-1.56557,0.0319622,0.00908406
5.5,5.28147,0.0182051,0.5,0.475000,0.473799,0.000102168,0.5,0.475000,0.473397,9.87077e-05,470,4.9318,0.672294,4.6329,4.48368,4.39421,4.3346,0.664122,0.652492,0.64638,0.642611,0.63673,0.64535,0.0252814,7.26235,10.9353,1.15049,1.13865,7.52445,6.78294,0.203195,11.7239,10.6425,0.28227,424.513,264.721,0.145343,0.0824736,6.31242,0.312054,0.460649,0.231951,9.60369,0.312054,8.68952,7.55292,14.3457,12.5988,6.75176,3.83336,0.457147,0.456769,2.81525,-3.65821,0.032487,0.00912233
5.5,5.66556,0.0203313,0.5,0.525000,0.522539,9.88931e-05,0.5,0.475000,0.477286,8.87017e-05,470,3.44233,0.524627,3.21076,3.09517,3.02588,2.97972,0.596901,0.583955,0.577177,0.573007,0.579027,0.581414,0.0284154,4.92379,8.24892,1.24847,1.22964,5.0526,4.19633,0.179431,8.57386,7.17598,0.25267,424.513,264.721,0.0360428,0.0671345,3.94387,0.201326,0.118585,0.14567,6.7084,0.201326,5.48692,4.39493,9.14502,7.43714,6.06235,3.43156,0.501952,0.458182,2.75994,-5.55095,0.0582737,0.00749211
5.5,6.05959,0.0166692,0.5,0.575000,0.57052,9.53234e-05,0.5,0.475000,0.482051,7.15048e-05,470,1.99576,0.473048,1.81676,1.72727,1.67358,1.63778,0.499647,0.484249,0.47619,0.471233,0.483918,0.493057,0.0394764,1.74936,3.5012,1.23435,1.2329,1.80695,1.51552,0.111236,3.55997,2.96063,0.164187,424.513,264.721,0.00687041,0.0397851,1.41723,0.0845884,0.0160982,0.0315668,2.83982,0.0845884,2.0805,1.68549,3.49857,2.83769,5.44652,3.05751,0.54583,0.461032,2.73066,-6.55283,0.0584564,0.0075833
5.5,4.54095,0.00341753,0.5,0.375000,0.389103,2.91943e-05,0.5,0.525000,0.523486,0.00010203,470,4.88918,1.37947,4.2822,3.98589,3.81033,3.69421,0.662511,0.637777,0.624337,0.615893,0.642044,0.626858,0.0523731,1.24263,1.87564,1.04988,0.952391,1.29991,1.27935,0.0728417,1.98498,2.13989,0.0994818,424.513,264.721,0.029432,0.0251277,1.18359,0.104847,0.0381424,0.0766683,1.9694,0.104847,1.9034,1.81296,3.15051,3.308,8.01389,4.13461,0.37849,0.508778,3.26036,11.5742,0.050798,0.0104577
5.5,4.88866,0.0122212,0.5,0.425000,0.426811,9.91005e-05,0.5,0.525000,0.524629,0.000101135,470,4.2377,0.583251,3.82921,3.62697,3.50627,3.42607,0.635821,0.616819,0.606659,0.600334,0.604028,0.609393,0.0257849,5.51775,8.67816,1.16307,1.10155,5.85012,5.21283,0.165231,9.50386,8.9159,0.237325,424.513,264.721,0.194901,0.0908638,4.74412,0.340963,0.5003,0.249286,7.87814,0.340963,7.31335,6.28796,12.2601,11.1299,7.45148,3.86436,0.413278,0.508043,3.20711,9.75208,0.0512196,0.0104884
5.5,5.30707,0.0181836,0.5,0.475000,0.474201,0.000102683,0.5,0.525000,0.525005,0.000103385,470,3.89303,0.511437,3.5431,3.36806,3.26302,3.19298,0.619918,0.602285,0.592837,0.586949,0.588017,0.594982,0.0246278,5.82872,9.40241,1.1297,1.13228,6.25489,5.75021,0.169717,10.4519,9.58287,0.25412,424.513,264.721,0.220319,0.156924,5.15954,0.370272,0.566338,0.360529,8.30396,0.370272,7.53165,6.66696,12.7995,11.3042,6.77119,3.53158,0.457236,0.505698,3.1359,7.31515,0.0514252,0.0105034
5.5,5.6294,0.0220824,0.5,0.525000,0.523291,0.00010065,0.5,0.525000,0.524182,0.000107751,470,3.50389,0.537908,3.11039,2.91475,2.79773,2.71986,0.600208,0.578082,0.566145,0.558676,0.567364,0.576022,0.0286587,4.47562,7.45678,1.24396,1.20627,4.71379,3.92973,0.16179,8.03248,6.85724,0.232611,424.513,264.721,0.0869099,0.104554,3.59789,0.301819,0.269044,0.208206,6.1817,0.301819,5.1397,4.13174,8.8135,7.30642,6.01514,3.15616,0.502495,0.502784,3.00996,3.00527,0.0602838,0.00849576
5.5,5.98353,0.0196289,0.5,0.575000,0.569931,9.04482e-05,0.5,0.525000,0.522327,0.000104054,470,3.77239,0.867105,3.30969,3.07857,2.93996,2.84759,0.614018,0.589586,0.576185,0.567721,0.586349,0.572005,0.043061,2.23856,3.64576,1.26542,1.26016,2.33695,1.91245,0.117852,3.9412,3.22907,0.168913,424.513,264.721,0.0177399,0.0600096,1.76903,0.170493,0.0454139,0.18903,2.89309,0.170493,2.42604,1.91718,4.18794,3.32334,5.39956,2.83928,0.543568,0.497583,2.92641,0.145993,0.0602097,0.00845875
5.5,4.54476,0.00321299,0.5,0.375000,0.389796,2.84285e-05,0.5,0.575000,0.567944,6.06197e-05,470,4.02211,1.34385,3.26288,2.89098,2.67026,2.5241,0.626034,0.586941,0.564649,0.550242,0.579012,0.562835,0.0626462,0.770579,1.23089,1.1048,1.03926,0.814008,0.76034,0.0565809,1.37113,1.34399,0.0836848,424.513,264.721,0.0142612,0.0250487,0.697485,0.0972477,0.0410702,0.0938727,1.18439,0.0972477,1.09581,0.991863,1.84818,1.77836,7.99963,3.80406,0.378209,0.551538,3.53461,20.9595,0.0672432,0.0116569
5.5,4.8795,0.011284,0.5,0.425000,0.427484,9.84379e-05,0.5,0.575000,0.571209,9.17774e-05,470,3.42227,0.512708,2.9782,2.75608,2.62278,2.53391,0.595811,0.57009,0.555955,0.547018,0.554801,0.547155,0.0279201,3.89343,6.53466,1.16954,1.17144,4.15311,3.6501,0.132331,7.43205,6.5599,0.210809,424.513,264.721,0.133667,0.0883711,3.32903,0.335018,0.385027,0.381027,5.57832,0.335018,5.15061,4.40398,8.826,7.53432,7.42179,3.53881,0.413406,0.55348,3.48036,19.103,0.0681484,0.011723
5.5,5.28019,0.0176898,0.5,0.475000,0.474684,0.000100608,0.5,0.575000,0.572831,9.97436e-05,470,3.61156,0.505939,3.1553,2.92804,2.79196,2.70136,0.605862,0.58073,0.566977,0.558301,0.557818,0.562575,0.0261983,4.85698,8.01664,1.18619,1.16585,5.28987,4.61773,0.153086,9.345,8.27937,0.237322,424.513,264.721,0.263014,0.101925,4.09461,0.395715,0.745915,0.393477,6.87619,0.395715,6.63637,5.59471,11.5531,9.90954,6.72992,3.22683,0.457482,0.552296,3.40116,16.3927,0.0688738,0.0117759
5.5,5.62789,0.0219539,0.5,0.525000,0.523041,0.000101634,0.5,0.575000,0.573692,0.000101528,470,3.57182,0.554034,3.19433,3.00536,2.89191,2.81624,0.603794,0.583005,0.571756,0.564707,0.564214,0.559602,0.0289906,4.06393,6.73066,1.18724,1.1947,4.3629,3.80645,0.141844,7.74222,6.70131,0.22192,424.513,264.721,0.15826,0.093555,3.423,0.285133,0.456882,0.389822,5.63378,0.285133,4.97909,4.19382,8.78248,7.35122,6.01797,2.89761,0.50207,0.550225,3.29494,12.7575,0.0623917,0.00954828
5.5,6.00067,0.015866,0.5,0.575000,0.562997,4.92133e-05,0.5,0.575000,0.567797,7.53212e-05,470,2.86809,0.808288,2.53407,2.3663,2.26539,2.19801,0.563198,0.540868,0.528768,0.521179,0.532009,0.519387,0.0514062,1.05463,1.87257,1.17821,1.20932,1.11255,0.967517,0.0712056,2.08605,1.77402,0.115016,424.513,264.721,0.0199446,0.029217,0.895111,0.0797776,0.0609815,0.115548,1.54845,0.0797776,1.16348,0.987503,2.06524,1.70777,5.54162,2.7031,0.527742,0.525177,3.22992,10.5324,0.0621388,0.00942199
5.5,4.85512,0.0044099,0.5,0.425000,0.436488,5.36293e-05,0.5,0.625000,0.607174,1.56121e-05,470,1.21766,0.62329,0.938632,0.798523,0.714265,0.658014,0.425029,0.392544,0.374808,0.363634,0.383378,0.393945,0.0686847,0.305275,0.718243,1.28335,1.32175,0.334611,0.27024,0.0388592,0.808015,0.61848,0.0715045,424.513,264.721,0.0167583,0.00610065,0.237873,0.0305194,0.0547056,0.0132127,0.543402,0.0305194,0.438412,0.341615,0.765045,0.578811,7.15348,3.20309,0.420783,0.586958,3.60527,23.3774,0.0814921,0.012696
5.5,5.18596,0.0108276,0.5,0.475000,0.478138,9.62091e-05,0.5,0.625000,0.614159,5.3753e-05,470,4.53515,1.33532,3.89457,3.5798,3.39266,3.26862,0.648512,0.619992,0.604211,0.594192,0.576898,0.6008,0.0549902,1.41073,2.17533,1.27955,1.20267,1.61351,1.30641,0.0857586,2.74093,2.33657,0.128596,424.513,264.721,0.124768,0.0337058,1.10252,0.116203,0.356531,0.113754,1.80875,0.116203,1.96384,1.53479,3.48977,2.90168,6.54583,2.91396,0.458923,0.59153,3.55551,21.6748,0.0838561,0.0128684
5.5,5.57584,0.0217634,0.5,0.525000,0.518599,7.95348e-05,0.5,0.625000,0.61199,3.83184e-05,470,3.11449,0.963734,2.58994,2.32274,2.16081,2.05218,0.578325,0.544761,0.525522,0.513051,0.504954,0.521449,0.0571204,1.00156,1.73184,1.17231,1.24833,1.14957,1.0227,0.0712935,2.21747,1.81771,0.118581,424.513,264.721,0.0825536,0.0436973,0.854348,0.118081,0.25359,0.135438,1.38732,0.118081,1.48492,1.26666,2.6684,2.13757,6.05811,2.71725,0.476273,0.578452,3.51108,20.1542,0.0640271,0.0103648
5.5,4.53889,0.00432387,0.5,0.375000,0.387373,3.83823e-05,0.6,0.525000,0.525481,8.33867e-05,460,3.25679,0.572051,3.04766,2.942,2.87824,2.83558,0.586594,0.574327,0.567848,0.563842,0.575034,0.569515,0.0325887,1.76754,3.01322,1.04829,1.1405,1.8068,1.78738,0.072416,3.10262,2.80393,0.113062,720.514,439.523,0.0289136,0.00853514,1.68612,0.0939903,0.0430824,0.035303,2.64202,0.0939903,1.85834,1.77273,3.08226,2.70255,8.06304,4.14676,0.376469,0.510644,3.28579,-6.32445,0.0516267,0.0105181
5.5,4.90703,0.0140582,0.5,0.425000,0.425103,9.97058e-05,0.6,0.525000,0.530036,7.42613e-05,460,2.91979,0.314829,2.65178,2.51758,2.43699,2.38324,0.566461,0.548993,0.539706,0.533944,0.546249,0.545165,0.0197247,4.69622,8.29045,1.12048,1.13277,4.78328,4.43752,0.124596,8.54586,7.81175,0.186967,720.514,439.523,0.0450661,0.0326302,4.19127,0.290453,0.116915,0.108556,7.31872,0.290453,5.26072,4.69508,8.85437,7.81655,7.52147,3.86125,0.411808,0.513593,3.26478,-6.92181,0.0532096,0.0106335
5.5,5.39739,0.0178937,0.5,0.475000,0.471714,9.77727e-05,0.6,0.525000,0.532596,7.13853e-05,460,2.72414,0.342564,2.52955,2.43194,2.37328,2.33413,0.553847,0.54055,0.533578,0.529285,0.535362,0.536,0.0227295,3.47316,6.27098,1.14367,1.17942,3.53189,3.19721,0.108459,6.4911,5.70965,0.166983,720.514,439.523,0.0279182,0.0234358,3.03686,0.164744,0.100497,0.0861347,5.31698,0.164744,3.65069,3.19209,6.23483,5.28633,6.9293,3.55812,0.455518,0.514255,3.25128,-7.30675,0.0541331,0.0107009
5.5,5.82425,0.010714,0.5,0.525000,0.518724,8.95252e-05,0.6,0.525000,0.538149,3.62845e-05,460,2.19531,0.51625,2.07835,2.01962,1.98429,1.9607,0.515763,0.506445,0.501629,0.498687,0.503762,0.503974,0.0403511,0.95486,1.85135,1.12256,1.20104,0.973418,0.908228,0.0579225,1.90671,1.64824,0.0914704,720.514,439.523,0.00770725,0.00882479,0.850609,0.0335415,0.0223327,0.0237612,1.54146,0.0335415,0.88004,0.783958,1.52383,1.26876,6.28918,3.21187,0.499017,0.517705,3.22429,-8.0767,0.0608711,0.00878901
5.5,6.18422,0.0053657,0.5,0.575000,0.562199,5.40954e-05,0.6,0.525000,0.543568,1.23269e-05,460,0.654029,0.664685,0.543401,0.488071,0.454869,0.432732,0.355397,0.339702,0.331561,0.32658,0.337519,0.342027,0.0920616,0.105145,0.295853,1.40557,1.41252,0.107354,0.0782922,0.0234259,0.302236,0.218615,0.0390963,720.514,439.523,0.000385674,0.00118591,0.0748063,0.00501612,0.00245897,0.00206028,0.20945,0.00501612,0.0740289,0.0526684,0.129674,0.0918028,5.70033,2.8854,0.538519,0.521191,3.19059,-9.03807,0.0610943,0.00890046
5.5,4.54262,0.00421145,0.5,0.375000,0.388072,3.78551e-05,0.6,0.575000,0.576897,0.000118249,460,3.71289,0.793126,3.11033,2.81135,2.63268,2.51388,0.611041,0.578079,0.559558,0.547694,0.574964,0.580991,0.0399972,1.21785,1.99307,1.14661,1.11636,1.27648,1.15731,0.059109,2.09521,1.9398,0.0875358,720.514,439.523,0.0233507,0.0277801,1.06213,0.131059,0.0506745,0.0408194,1.78532,0.131059,1.23626,1.07818,2.09301,1.87484,8.04784,3.75538,0.376947,0.561146,3.60462,2.76578,0.0702351,0.0118751
5.5,4.89386,0.0128368,0.5,0.425000,0.427486,9.97638e-05,0.6,0.575000,0.573438,0.000114091,460,4.27382,0.52538,3.60685,3.27836,3.08283,2.95312,0.63741,0.605619,0.587819,0.57644,0.60033,0.594605,0.0230241,4.4458,6.97479,1.19806,1.13941,4.64085,4.01647,0.117876,7.47778,6.86686,0.171097,720.514,439.523,0.108871,0.0539375,3.71084,0.436488,0.240771,0.200681,6.1214,0.436488,4.69431,3.91827,8.05184,7.06668,7.44084,3.52759,0.413667,0.555016,3.50493,-0.0749421,0.069205,0.0118
5.5,5.27984,0.0194677,0.5,0.475000,0.474633,9.94147e-05,0.6,0.575000,0.573085,0.000102991,460,3.26069,0.336507,2.84256,2.63451,2.51,2.42713,0.586816,0.561568,0.547819,0.539171,0.553057,0.552425,0.0191496,5.77489,9.84107,1.24663,1.21673,6.00952,5.00905,0.142397,10.5627,8.95882,0.210355,720.514,439.523,0.103286,0.0849247,4.63242,0.441059,0.309024,0.284068,8.08814,0.441059,6.29514,5.04975,10.9609,9.00852,6.73075,3.22096,0.457852,0.552755,3.40308,-2.97806,0.0689627,0.0117823
5.5,5.64658,0.0223366,0.5,0.525000,0.522241,9.7514e-05,0.6,0.575000,0.575117,9.48052e-05,460,4.60083,0.637224,4.08872,3.83292,3.67952,3.57729,0.651196,0.629113,0.617001,0.60935,0.617813,0.619704,0.0258424,4.29131,6.58989,1.25236,1.24744,4.43476,3.65205,0.124261,7.02935,5.8414,0.178825,720.514,439.523,0.0639014,0.0506391,3.42657,0.311234,0.194773,0.157518,5.28272,0.311234,4.2777,3.4157,7.55615,6.05731,6.05058,2.89964,0.501211,0.551661,3.3179,-5.40659,0.0624642,0.0095845
5.5,6.06396,0.0120829,0.5,0.575000,0.562388,4.55707e-05,0.6,0.575000,0.570605,7.08912e-05,460,9.53945,4.14881,8.52948,8.03909,7.74937,7.55807,0.778425,0.760565,0.750812,0.744667,0.739956,0.748368,0.0678958,1.03813,1.33362,1.36883,1.26955,1.06896,0.807651,0.0633734,1.43065,1.17276,0.0830823,720.514,439.523,0.0120728,0.0104542,0.758403,0.0590673,0.0452031,0.0312198,1.05047,0.0590673,0.865099,0.631997,1.54041,1.21334,5.60127,2.71144,0.523289,0.518921,3.28258,-6.41378,0.062281,0.00949301
